"OPEID","PELLID","NAME","State",,"Awards","Recipients"
"546100","5461","SALEM COMMUNITY COLLEGE","NJ",2004,"963041.68000000005","442"
"263200","2632","SETON HALL UNIVERSITY","NJ",2004,"3140981.6400000001","1177"
"2234600","15759","SHORE BEAUTY SCHOOL","NJ",2004,"79603","33"
"3666300","36663","SOMERSET CHRISTIAN COLLEGE","NJ",2004,"52738","25"
"546000","14074","SOMERSET COUNTY TECHNICAL INSTITUTE","NJ",2004,"77357","37"
"3574400","35744","SOMERSET SCHOOL OF MASSAGE THERAPY","NJ",2004,"93445.419999999998","51"
"2586900","25869","STAR TECHNICAL INSTITUTE","NJ",2004,"1921913.3500000001","741"
"3187300","31873","STENOTECH CAREER INSTITUTE","NJ",2004,"74793.669999999998","32"
"263900","2639","STEVENS INSTITUTE OF TECHNOLOGY","NJ",2004,"895434","355"
"736200","7362","STUART SCHOOL OF BUSINESS ADMINISTRATION (THE)","NJ",2004,"186379.88","99"
"2568800","25688","SUSSEX COUNTY COMMUNITY COLLEGE","NJ",2004,"1215602.4099999999","572"
"1198900","11989","TALMUDICAL ACADEMY","NJ",2004,"81976","25"
"545200","5452","TETERBORO SCHOOL OF AERONAUTICS","NJ",2004,"224092.31","83"
"2192200","11648","THOMAS A EDISON STATE COLLEGE","NJ",2004,"1207987.8200000001","665"
"264300","2643","UNION COUNTY COLLEGE","NJ",2004,"9032605.1999999993","3723"
"2232500","6139","UNION COUNTY VOCATIONAL TECHNICAL SCHOOLS","NJ",2004,"49300","23"
"1039400","13645","UNIVERSITY OF MEDICINE & DENTISTRY OF NEW JERSEY","NJ",2004,"94953.5","40"
"2503900","16857","WARREN COUNTY COMMUNITY COLLEGE","NJ",2004,"407839.59000000003","183"
"262500","2625","WILLIAM PATERSON UNIVERSITY OF NEW JERSEY","NJ",2004,"5266718","2114"
"3126100","31261","WORLDWIDE EDUCATIONAL SERVICES","NJ",2004,"7278","6"
"2496900","16865","ALBUQUERQUE BARBER COLLEGE","NM",2004,"107625","32"
"474200","4742","ALBUQUERQUE TECHNICAL VOCATIONAL INSTITUTE","NM",2004,"13743023","8139"
"3678300","36783","BODY DYNAMICS SCHOOL OF MASSAGE THERAPY","NM",2004,"15639.4","11"
"2532900","15410","BUSINESS SKILLS INSTITUTE","NM",2004,"550955.82999999996","259"
"474300","4743","CLOVIS COMMUNITY COLLEGE","NM",2004,"3517392.8599999999","1636"
"264900","2649","COLLEGE OF SANTA FE","NM",2004,"1225936.6599999999","481"
"265000","13935","COLLEGE OF THE SOUTHWEST","NM",2004,"1028472","411"
"2357600","16119","CROWNPOINT INSTITUTE OF TECHNOLOGY","NM",2004,"807253.93000000005","312"
"1063200","10632","DEWOLFF COLLEGE OF HAIRSTYLING AND COSMETOLOGY","NM",2004,"320312","121"
"265100","2651","EASTERN NEW MEXICO UNIVERSITY","NM",2004,"9163426.7100000009","3520"
"3014700","30147","EDDY COUNTY BEAUTY COLLEGE","NM",2004,"89401.460000000006","45"
"2146400","14152","INSTITUTE OF AMERICAN INDIAN & ALASKA NATIVE CULTURE & ARTS DEVELOPMEN","NM",2004,"334040","106"
"996200","9962","LUNA COMMUNITY COLLEGE","NM",2004,"1192958.1499999999","461"
"3206300","32063","MESALANDS COMMUNITY COLLEGE","NM",2004,"648031.89000000001","250"
"3099300","30993","METROPOLITAN COLLEGE","NM",2004,"839444.58999999997","316"
"265300","2653","NEW MEXICO HIGHLANDS UNIVERSITY","NM",2004,"2995239","1092"
"265400","2654","NEW MEXICO INSTITUTE OF MINING & TECHNOLOGY","NM",2004,"842557.71999999997","312"
"265500","2655","NEW MEXICO JUNIOR COLLEGE","NM",2004,"2720873","1156"
"265600","2656","NEW MEXICO MILITARY INSTITUTE","NM",2004,"251975","104"
"265700","2657","NEW MEXICO STATE UNIVERSITY","NM",2004,"22104138","8488"
"2083900","5286","NORTHERN NEW MEXICO COMMUNITY COLLEGE","NM",2004,"1950747.8999999999","812"
"1300500","13005","OLYMPIAN UNIVERSITY OF COSMETOLOGY","NM",2004,"548182","228"
"209300","2093","SAINT JOHN'S COLLEGE","NM",2004,"355663.73999999999","123"
"266000","2660","SAN JUAN COLLEGE","NM",2004,"4367950","1811"
"2278100","16065","SANTA FE COMMUNITY COLLEGE","NM",2004,"2119591","957"
"3128200","31282","SOUTHWEST HEALTH CAREER INSTITUTE","NM",2004,"571906","267"
"2511000","11185","SOUTHWESTERN INDIAN POLYTECHNIC INSTITUTE","NM",2004,"828837","515"
"3430300","34303","UNIVERSAL THERAPEUTIC MASSAGE INSTITUTE","NM",2004,"179051.17000000001","116"
"266300","2663","UNIVERSITY OF NEW MEXICO","NM",2004,"24891418.359999999","9460"
"266400","2664","WESTERN NEW MEXICO UNIVERSITY","NM",2004,"3937916","1470"
"1323200","13232","ACADEMY OF HAIR DESIGN","NV",2004,"224330.22","104"
"3084600","30846","ART INSTITUTE OF LAS VEGAS (THE)","NV",2004,"908056.48999999999","401"
"2621500","26215","CAREER COLLEGE OF NORTHERN NEVADA","NV",2004,"979157","463"
"3088200","30882","CARSON CITY BEAUTY ACADEMY","NV",2004,"194291","82"
"1036200","10362","COMMUNITY COLLEGE OF SOUTHERN NEVADA","NV",2004,"13978553.08","6668"
"3787300","37873","EXPERTISE SCHOOL OF BEAUTY","NV",2004,"104782.75","39"
"697700","6977","GREAT BASIN COLLEGE","NV",2004,"1243694.97","555"
"3043200","30432","HERITAGE COLLEGE","NV",2004,"1288863.97","538"
"2237500","15804","LAS VEGAS COLLEGE","NV",2004,"2002280","1117"
"736700","7367","MARINELLO SCHOOLS OF BEAUTY","NV",2004,"414580","177"
"1009800","9948","MORRISON UNIVERSITY","NV",2004,"180989.97","105"
"919200","9192","SIERRA NEVADA COLLEGE","NV",2004,"489603","217"
"2097100","14291","SOUTHERN NEVADA UNIVERSITY OF COSMETOLOGY","NV",2004,"364790.72999999998","140"
"2107700","10363","TRUCKEE MEADOWS COMMUNITY COLLEGE","NV",2004,"3314247.3500000001","1759"
"256900","2569","UNIVERSITY OF NEVADA - LAS VEGAS","NV",2004,"10995020.949999999","4318"
"256800","2568","UNIVERSITY OF NEVADA - RENO","NV",2004,"4261220.5700000003","1779"
"1036300","13896","WESTERN NEVADA COMMUNITY COLLEGE","NV",2004,"1390028.6799999999","760"
"266600","2666","ADELPHI UNIVERSITY","NY",2004,"2817903","1078"
"3103700","31037","ADIRONDACK BEAUTY SCHOOL","NY",2004,"55713","22"
"2171900","15038","AILEY SCHOOL (THE)","NY",2004,"79919","34"
"288500","2885","ALBANY COLLEGE OF PHARMACY","NY",2004,"392794","171"
"2170200","15936","ALBANY SCHOHARIE SCHENECTADY SARATOGA BOCES PRACTICAL NURSING PROGRAM","NY",2004,"207237","64"
"266800","2668","ALFRED UNIVERSITY","NY",2004,"1951073","749"
"3358300","33583","ALLEN SCHOOL","NY",2004,"3395449","1339"
"1081300","10813","AMERICAN ACADEMY MCALLISTER INSTITUTE","NY",2004,"176980","66"
"746500","7465","AMERICAN ACADEMY OF DRAMATIC ARTS","NY",2004,"184555","63"
"3342400","33424","AMERICAN BARBER INSTITUTE","NY",2004,"237413","123"
"757200","16082","AMERICAN MUSICAL & DRAMATIC ACADEMY","NY",2004,"764873","301"
"751800","7518","APEX TECHNICAL SCHOOL","NY",2004,"3965160","1724"
"643500","6435","ARNOT OGDEN MEDICAL CENTER - SCHOOL OF RADIOLOGIC TECHNOLOGY","NY",2004,"114403","43"
"2525600","17163","ART INSTITUTE OF NEW YORK CITY (THE)","NY",2004,"3682915","1637"
"3095500","30955","ASA INSTITUTE OF BUSINESS AND COMPUTER TECHNOLOGY","NY",2004,"12846120","4708"
"2506000","11208","ASSOCIATED BETH RIVKAH SCHOOLS","NY",2004,"288200","78"
"737200","7372","AUSTIN BEAUTY SCHOOL","NY",2004,"228378","104"
"267100","2671","BARD COLLEGE","NY",2004,"747843.68000000005","266"
"270800","2708","BARNARD COLLEGE","NY",2004,"1264626","418"
"739100","7391","BEAUTY SCHOOL OF MIDDLETOWN","NY",2004,"262279","130"
"3713300","37133","BEIS MEDRASH HEICHAL DOVID","NY",2004,"68050","19"
"1183000","11830","BERK TRADE & BUSINESS SCHOOL","NY",2004,"291060","123"
"739400","8556","BERKELEY COLLEGE","NY",2004,"4204926","1725"
"1119200","11192","BETH HAMEDRASH SHAAREI YOSHER INSTITUTE","NY",2004,"276425","73"
"1192200","11922","BETH HATALMUD RABBINICAL COLLEGE","NY",2004,"171700","44"
"2138500","14928","BOCES RENSSELAER SCHOOL OF PRACTICAL NURSING","NY",2004,"151092","68"
"1302900","13029","BORICUA COLLEGE","NY",2004,"3774160","1257"
"2106800","14662","BRAMSON ORT COLLEGE MAIN CAMPUS-01","NY",2004,"1591433","627"
"2075700","14099","BRIARCLIFFE COLLEGE","NY",2004,"4353097.6299999999","1961"
"286200","2862","BROOME COMMUNITY COLLEGE","NY",2004,"6431926.6900000004","2733"
"2153600","14498","BROOME DELAWARE TIOGA BOCES PROGRAM OF PRACTICAL NURSING","NY",2004,"83328.070000000007","41"
"267800","2678","BRYANT & STRATTON BUSINESS INSTITUTE","NY",2004,"4272442.6900000004","1886"
"1247000","12470","BRYANT & STRATTON BUSINESS INSTITUTE - ROCHESTER","NY",2004,"1815322.4099999999","773"
"827600","8276","BRYANT & STRATTON BUSINESS INSTITUTE - SYRACUSE-","NY",2004,"3020077","1255"
"474900","4749","BRYANT & STRATTON BUSINESS INSTITUTE-ALBANY","NY",2004,"1146260.8200000001","480"
"2572900","17271","BUSINESS INFORMATICS CENTER","NY",2004,"227551","104"
"3172400","31724","CALIBER TRAINING INSTITUTE","NY",2004,"2722635","1306"
"268100","2681","CANISIUS COLLEGE","NY",2004,"2340321.7799999998","935"
"2056400","14122","CAPRI COSMETOLOGY LEARNING CENTER","NY",2004,"93781.139999999999","50"
"2348700","16654","CAREER BLAZERS LEARNING CENTER","NY",2004,"97771","86"
"3089700","30897","CAREER INSTITUTE OF HEALTH AND TECHNOLOGY","NY",2004,"4516563.4000000004","2144"
"2110900","14648","CATTARAUGUS/ALLEGANY/ERIE/WYOMING BOCES OLEAN","NY",2004,"190282.5","91"
"286100","2861","CAYUGA COMMUNITY COLLEGE - SUNY OFFICE OF COMMUNITY COLLEGE","NY",2004,"3957897","1692"
"2145800","14996","CAYUGA ONONDAGA BOCES PRACTICAL NURSING PROGRAM","NY",2004,"91102","43"
"268500","2685","CAZENOVIA COLLEGE","NY",2004,"984088.57999999996","379"
"477600","4776","CENTRAL YESHIVA TOMCHEI TMIMIM LUBAVITZ","NY",2004,"1807475","489"
"3718300","37183","CENTURION PROFESSIONAL TRAINING","NY",2004,"296875","105"
"843700","15050","CHAMPLAIN VALLEY EDUCATIONAL SERVICES","NY",2004,"64426","24"
"3096200","30962","CHARLES STUART SCHOOL","NY",2004,"67854.970000000001","22"
"2176000","15345","CHERYL FELL'S SCHOOL OF BUSINESS","NY",2004,"67525","26"
"3426400","34264","CHUBB INSTITUTE (THE)","NY",2004,"1882070.72","986"
"2125500","14760","CIRCLE IN THE SQUARE THEATRE SCHOOL","NY",2004,"49850","16"
"2506100","2686","CITY UNIVERSITY OF NEW YORK CENTRAL OFFICE","NY",2004,"242772321.69","91086"
"269900","2699","CLARKSON UNIVERSITY","NY",2004,"1880003","726"
"678700","6787","CLINTON COMMUNITY COLLEGE","NY",2004,"1846349.3799999999","820"
"644300","6443","COCHRAN SCHOOL OF NURSING SAINT JOHN'S RIVERSIDE HOSP","NY",2004,"168320.5","79"
"270100","2701","COLGATE UNIVERSITY","NY",2004,"704675","273"
"270300","2703","COLLEGE OF MOUNT SAINT VINCENT","NY",2004,"1615841","552"
"270400","2704","COLLEGE OF NEW ROCHELLE (THE)","NY",2004,"14543386","5210"
"270500","2705","COLLEGE OF ST ROSE","NY",2004,"2031942.97","822"
"520800","5208","COLLEGE OF WESTCHESTER (THE)","NY",2004,"1653573.3300000001","757"
"3451300","34513","COLUMBIA GREENE  BEAUTY SCHOOL","NY",2004,"56466.440000000002","25"
"270700","2707","COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK","NY",2004,"3212664.5","1137"
"757300","7573","CONCORD BEAUTY SCHOOL","NY",2004,"669203","285"
"270900","2709","CONCORDIA COLLEGE","NY",2004,"499194.81","190"
"752200","7522","CONTINENTAL SCHOOL OF BEAUTY CULTURE","NY",2004,"891416.34999999998","428"
"2617000","26170","CONTINENTAL SCHOOL OF BEAUTY CULTURE","NY",2004,"273185.20000000001","133"
"271000","2710","COOPER UNION FOR THE ADVANCEMENT OF SCIENCE & ART (THE)","NY",2004,"456643","153"
"2182100","15404","COPE INSTITUTE","NY",2004,"2360","2"
"271100","2711","CORNELL UNIVERSITY","NY",2004,"6396270","2340"
"286300","2863","CORNING COMMUNITY COLLEGE - SUNY OFFICE OF COMMUNITY COLLEGES","NY",2004,"4582984.9199999999","2059"
"644500","6445","CROUSE HOSPITAL SCHOOL OF NURSING","NY",2004,"247413","103"
"3380300","33803","CULINARY ACADEMY OF LONG ISLAND","NY",2004,"181523.37","90"
"730400","7304","CULINARY INSTITUTE OF AMERICA","NY",2004,"1944078.76","705"
"1161400","11614","CVPH MEDICAL CENTER","NY",2004,"26700","9"
"280800","2808","DAEMEN COLLEGE","NY",2004,"1549467","605"
"3007200","14887","DANCE THEATRE OF HARLEM","NY",2004,"9600","3"
"2187300","15131","DARKEI NOAM RABBINICAL COLLEGE","NY",2004,"78825","21"
"2169100","15291","DAVIS COLLEGE","NY",2004,"434079","173"
"3081600","30816","DELAWARE CHENANGO MADISON OTSEGO BOCES","NY",2004,"124650","52"
"271300","2713","DOMINICAN COLLEGE OF BLAUVELT","NY",2004,"1003063.35","379"
"2217800","15674","DOROTHEA HOPFER SCHOOL OF NURSING AT THE MOUNT VERNON HOSPITAL (THE)","NY",2004,"175237.5","75"
"266700","2667","DOWLING COLLEGE","NY",2004,"2691614.7400000002","1023"
"1191500","11915","DRAKE BUSINESS SCHOOL","NY",2004,"306042","123"
"1191600","11916","DRAKE BUSINESS SCHOOL","NY",2004,"899017","382"
"1191700","11917","DRAKE SCHOOL OF MANHATTAN","NY",2004,"970522","411"
"1191800","11918","DRAKE SCHOOL OF THE BRONX","NY",2004,"1298924","629"
"2172800","14530","DUTCHESS BOCES SCHOOL OF PRACTICAL NURSING","NY",2004,"155830","64"
"286400","2864","DUTCHESS COMMUNITY COLLEGE","NY",2004,"3284613","1588"
"271200","2712","D'YOUVILLE COLLEGE","NY",2004,"1101218","416"
"2179400","15375","EASTERN SUFFOLK BOCES","NY",2004,"278501.31","134"
"644800","15891","ELLIS HOSPITAL SCHOOL OF NURSING","NY",2004,"57286","26"
"904300","9043","ELMIRA BUSINESS INSTITUTE","NY",2004,"1524974","675"
"271800","2718","ELMIRA COLLEGE","NY",2004,"941098","425"
"1258900","12557","ERIE 1 BOARD OF COOPERATIVE EDUCATIONAL SERVICES","NY",2004,"374065","168"
"2235600","15777","ERIE 2 - CHAUTAUQUA - CATTARAUGUS BOCES","NY",2004,"215019","114"
"1068400","10684","ERIE COMMUNITY COLLEGE","NY",2004,"14384466","5869"
"286600","2866","FASHION INSTITUTE OF TECHNOLOGY","NY",2004,"5015612","1888"
"506600","5066","FAXTON-ST.LUKE'S SCHOOL OF RADIOGRAPHY","NY",2004,"31900","10"
"753200","7532","FINGER LAKES COMMUNITY COLLEGE","NY",2004,"3916472","1756"
"1256100","12561","FIVE TOWNS COLLEGE","NY",2004,"1034674","408"
"272200","2722","FORDHAM UNIVERSITY - ROSE HILL CAMPUS","NY",2004,"5785389.9000000004","2073"
"3328300","33283","FRANKLIN CAREER INSTITUTE","NY",2004,"1150372","424"
"2575400","25754","FRENCH CULINARY INSTITUTE","NY",2004,"62409.32","45"
"3404400","34044","GAMLA COLLEGE","NY",2004,"918736.40000000002","254"
"678200","6782","GENESEE COMMUNITY COLLEGE","NY",2004,"5156342.7000000002","2207"
"3115300","31153","GENESEE-LIVINGSTON-STEUBEN-WYOMING BOCES","NY",2004,"136675","44"
"2265200","15992","GLOBAL BUSINESS INSTITUTE","NY",2004,"1931611","823"
"2540800","17010","GLOBE INSTITUTE OF TECHNOLOGY","NY",2004,"5855847","2291"
"3208300","32083","GRACE INSTITUTE OF BUSINESS TECHNOLOGY","NY",2004,"717613.63","286"
"2105900","14628","HAIR DESIGN INSTITUTE AT FIFTH AVENUE","NY",2004,"306082.19","121"
"2172100","14654","HAMILTON - FULTON - MONTGOMERY BOCES","NY",2004,"45776","29"
"272800","2728","HAMILTON COLLEGE","NY",2004,"704128","252"
"3315300","33153","HARLEM SCHOOL OF TECHNOLOGY","NY",2004,"120334.25999999999","37"
"272900","2729","HARTWICK COLLEGE","NY",2004,"1161566","420"
"1015300","15395","HELENE FULD COLLEGE OF NURSING NORTH GENERAL HOSPITAL","NY",2004,"173791","153"
"2098400","14517","HERKIMER COUNTY BOCES PRACTICAL NURSING PROGRAM","NY",2004,"137693","56"
"273500","2735","HILBERT COLLEGE","NY",2004,"1028155","406"
"273100","2731","HOBART AND WILLIAM SMITH COLLEGES","NY",2004,"1026681","380"
"273200","2732","HOFSTRA UNIVERSITY","NY",2004,"5726789.5700000003","2197"
"273400","2734","HOUGHTON COLLEGE","NY",2004,"1256343.1000000001","527"
"286800","2868","HUDSON VALLEY COMMUNITY COLLEGE","NY",2004,"6322750.71","2980"
"2206000","15599","HUNTER BUSINESS SCHOOL","NY",2004,"693859","326"
"2294900","16195","INSTITUTE OF AUDIO RESEARCH","NY",2004,"941445","419"
"1210700","12107","INSTITUTE OF DESIGN AND CONSTRUCTION","NY",2004,"199853.26000000001","84"
"843500","8435","INTERBORO INSTITUTE","NY",2004,"11519678.58","4629"
"273700","2737","IONA COLLEGE","NY",2004,"2355119.5","882"
"737500","7375","ISLAND DRAFTING & TECHNICAL INSTITUTE","NY",2004,"339951.34000000003","145"
"273900","2739","ITHACA COLLEGE","NY",2004,"3034112.5800000001","1141"
"849500","8495","JAMESTOWN BUSINESS COLLEGE","NY",2004,"747262","334"
"286900","2869","JAMESTOWN COMMUNITY COLLEGE","NY",2004,"4353931","1955"
"287000","2870","JEFFERSON COMMUNITY COLLEGE","NY",2004,"3490061.2200000002","1672"
"1005200","10052","JEFFERSON LEWIS BOCES PROGRAM OF PRACTICAL NURSING","NY",2004,"212578.67000000001","93"
"2511500","15466","JOFFREY BALLET SCHOOL, AMERICAN BALLET CENTER","NY",2004,"13725","4"
"274200","2742","JUILLIARD SCHOOL (THE)","NY",2004,"286839","100"
"739800","7398","KATHARINE GIBBS SCHOOL (THE)","NY",2004,"12504921","6281"
"1164700","11647","KATHARINE GIBBS SCHOOL (THE)","NY",2004,"2061648","962"
"1054900","10549","KEHILATH YAKOV RABBINICAL SEMINARY","NY",2004,"324100","81"
"274400","2744","KEUKA COLLEGE","NY",2004,"1228264","494"
"2256700","15921","KOL YAAKOV TORAH CENTER","NY",2004,"31275","10"
"746600","7466","LABORATORY INSTITUTE OF MERCHANDISING","NY",2004,"401375","150"
"274800","2748","LE MOYNE COLLEGE","NY",2004,"2272416","844"
"738700","7387","LEARNING INSTITUTE FOR BEAUTY SCIENCES","NY",2004,"339404.39000000001","153"
"738800","7388","LEARNING INSTITUTE FOR BEAUTY SCIENCES","NY",2004,"292837","144"
"928400","9284","LEARNING INSTITUTE FOR BEAUTY SCIENCES","NY",2004,"197308.92000000001","96"
"2173200","15331","LEARNING INSTITUTES FOR BEAUTY SCIENCES","NY",2004,"2262642","900"
"3568300","35683","LEON STUDIO ONE SCHOOL OF HAIR DESIGN & CAREER TRAINING CENTER","NY",2004,"247531.72","104"
"3433500","34335","LIA SCHORR INSTITUTE OF COSMETIC SKIN CARE TRAINING","NY",2004,"59812","47"
"2093700","14514","LONG ISLAND BUSINESS INSTITUTE","NY",2004,"3124078","1178"
"2118700","14321","LONG ISLAND COLLEGE HOSPITAL - SCHOOL OF NURSING","NY",2004,"174924","76"
"275100","2751","LONG ISLAND UNIVERSITY","NY",2004,"15951056.5","5773"
"1302600","13026","MACHZIKEI HADATH RABBINICAL COLLEGE","NY",2004,"484675","130"
"2126300","14890","MADISON ONEIDA BOCES PRACTICAL NURSING PROGRAM","NY",2004,"228543","146"
"740100","7401","MANDL SCHOOL","NY",2004,"2667060","1103"
"275800","2758","MANHATTAN COLLEGE","NY",2004,"1952727.9299999999","713"
"3193300","31933","MANHATTAN SCHOOL OF COMPUTER TECHNOLOGY","NY",2004,"319622.65999999997","135"
"275900","2759","MANHATTAN SCHOOL OF MUSIC","NY",2004,"234150","81"
"276000","2760","MANHATTANVILLE COLLEGE","NY",2004,"1137505","432"
"276300","2763","MARIA COLLEGE","NY",2004,"753270.68000000005","383"
"2160100","15230","MARION S WHELAN SCHOOL OF PRACTICAL NURSING OF GENEVA GENERAL HOSPITAL","NY",2004,"39500.010000000002","18"
"276500","2765","MARIST COLLEGE","NY",2004,"2016562.6499999999","838"
"2513500","15538","MARJON SCHOOL OF BEAUTY CULTURE","NY",2004,"175700","57"
"276900","2769","MARYMOUNT MANHATTAN COLLEGE","NY",2004,"1304366.3400000001","521"
"277700","2777","MEDAILLE COLLEGE","NY",2004,"1684063.7","708"
"1220300","12203","MEMORIAL HOSPITAL SCHOOL OF NURSING","NY",2004,"121879","52"
"1167700","11677","MEMORIAL SLOAN KETTERING CANCER CENTER","NY",2004,"9525","3"
"2506200","14886","MERCE CUNNINGHAM STUDIO","NY",2004,"6659","3"
"277200","2772","MERCY COLLEGE","NY",2004,"9040565.2899999991","3625"
"3181400","31814","MERKAZ BNOS","NY",2004,"884430","326"
"933500","9335","MESIVTA OF EASTERN PARKWAY RABBINICAL SEMINARY","NY",2004,"95137","29"
"726400","7264","MESIVTA TORAH VODAATH RABBINICAL SEMINARY","NY",2004,"155462.5","42"
"397400","3974","MESIVTHA TIFERETH JERUSALEM OF AMERICA","NY",2004,"77050","21"
"976900","9769","METROPOLITAN COLLEGE OF NEW YORK","NY",2004,"3748526","1243"
"3652300","36523","METROPOLITAN LEARNING INSTITUTE","NY",2004,"808850","303"
"928300","9283","MIDWAY PARIS BEAUTY SCHOOL","NY",2004,"286610","116"
"2219500","15332","MILDRED ELLEY","NY",2004,"2096140.5","831"
"479800","4798","MIRRER YESHIVA CENTRAL INSTITUTE","NY",2004,"460075","130"
"2275900","16723","MODERN WELDING SCHOOL, INC","NY",2004,"158968.73000000001","81"
"277500","2775","MOLLOY COLLEGE","NY",2004,"1817813","774"
"479900","4799","MONROE COLLEGE","NY",2004,"18436866.370000001","6500"
"287200","2872","MONROE COMMUNITY COLLEGE","NY",2004,"16117680","6860"
"277800","2778","MOUNT SAINT MARY COLLEGE","NY",2004,"1555888.8700000001","612"
"287300","2873","NASSAU COMMUNITY COLLEGE","NY",2004,"13403766.4","5613"
"2287800","22878","NATIONAL TRACTOR TRAILER SCHOOL","NY",2004,"106656.33","110"
"277900","2779","NAZARETH COLLEGE OF ROCHESTER","NY",2004,"1483686","592"
"902900","9029","NEIGHBORHOOD PLAYHOUSE SCHOOL OF THE THEATRE (THE)","NY",2004,"20250","6"
"2066200","2780","NEW SCHOOL UNIVERSITY","NY",2004,"2996795.8900000001","1132"
"3537300","35373","NEW YORK AUTOMOTIVE & DIESEL INSTITUTE","NY",2004,"1354368","600"
"2163400","14576","NEW YORK CAREER INSTITUTE","NY",2004,"1045598","506"
"2599400","25994","NEW YORK COLLEGE OF HEALTH PROFESSIONS","NY",2004,"619627","245"
"2325600","16463","NEW YORK INSTITUTE OF ENGLISH AND BUSINESS","NY",2004,"1124246.3799999999","528"
"3203300","32033","NEW YORK INSTITUTE OF MASSAGE","NY",2004,"201492.89999999999","102"
"278200","2782","NEW YORK INSTITUTE OF TECHNOLOGY","NY",2004,"4827319.9900000002","1808"
"3088500","30885","NEW YORK INTERNATIONAL BEAUTY SCHOOL","NY",2004,"796660","337"
"3111100","31111","NEW YORK PARALEGAL SCHOOL","NY",2004,"223330","133"
"1055100","10551","NEW YORK SCHOOL FOR MEDICAL & DENTAL ASSISTANTS","NY",2004,"1309776","504"
"2069000","13606","NEW YORK SCHOOL OF INTERIOR DESIGN","NY",2004,"63732","40"
"278500","2785","NEW YORK UNIVERSITY","NY",2004,"10079001.960000001","3682"
"287400","2874","NIAGARA COUNTY COMMUNITY COLLEGE","NY",2004,"4852212","2135"
"278800","2788","NIAGARA UNIVERSITY","NY",2004,"2003727.5800000001","810"
"711100","7111","NORTH COUNTRY COMMUNITY COLLEGE","NY",2004,"1905478.5","768"
"2314200","16374","NORTHERN WESTCHESTER SCHOOL OF HAIRDRESSING & COSMETOLOGY","NY",2004,"95372","38"
