"OPE_ID","INSTITUTION NAME","INSTITUTION CITY","INSTITUTION STATE","INSTITUTION TYPE AND CONTROL","TOTAL AWARDS","TOTAL RECIPIENTS"
"1164400","UNIV OF MARYLAND UNIVERSITY COLLEGE","ADELPHI","MD","Public 4yr","35332162","13204"
"1164900","LOYOLA MARYMOUNT UNIVERSITY","LOS ANGELES","CA","Private 4yr","5278769","1154"
"1166700","NORTHEAST COMMUNITY COLLEGE","NORFOLK","NE","Public 2yr","4700528","1243"
"1167000","YESHIVA OF NITRA RABBINICAL COLLEGE -","MOUNT KISCO","NY","Private 4yr","866095","151"
"1167200","MENDOCINO COLLEGE","UKIAH","CA","Public 2yr","4837555","1348"
"1167300","MAINE COLLEGE OF ART","PORTLAND","ME","Private 4yr","781386","184"
"1167700","MEMORIAL SLOAN KETTERING CANCER CTR","NEW YORK","NY","Private 2yr","7340","2"
"1168900","REFRIGERATION SCHOOL","PHOENIX","AZ","Proprietary 2yr","3474106","837"
"1170300","PENTA COUNTY JOINT VOCATIONAL SCH","PERRYSBURG","OH","Public 2yr","108051","27"
"1170700","NORTH-WEST COLLEGE","WEST COVINA","CA","Proprietary 2yr","3268162","838"
"1171100","UNIVERSITY OF HOUSTON-CLEAR LAKE","HOUSTON","TX","Public 4yr","11327356","2773"
"1171500","JOSEPH F. MCCLOSKEY SCHOOL OF NURSING AT","POTTSVILLE","PA","Private 2yr","154851","31"
"1171900","UNIVERSIDAD DEL TURABO","GURABO","PR","Private 4yr","57152036","12251"
"1172700","DELAWARE TECHNICAL COMMUNITY COLLEGE","DOVER","DE","Public 4yr","21519072","6984"
"1173200","MAYO CLINIC, COLLEGE OF MEDICINE","ROCHESTER","MN","Private 4yr","76349","20"
"1173500","PIKE/LINCOLN TECHNICAL CENTER","EOLIA","MO","Public 2yr","85630","18"
"1174400","NATIONAL BEAUTY COLLEGE","NORTH CANTON","OH","Proprietary 2yr","299177","86"
"1174500","OHIO TECHNICAL COLLEGE","CLEVELAND","OH","Proprietary 2yr","2906093","693"
"1174900","WOOD COUNTY SCH OF PRAC NURSING","PARKERSBURG","WV","Public 2yr","176574","31"
"1179900","PAUL MITCHELL THE SCHOOL FAYETTEVILLE","FAYETTEVILLE","NC","Proprietary 2yr","2544236","606"
"1181000","TAYLOR BUSINESS INSTITUTE","CHICAGO","IL","Proprietary 2yr","211458","51"
"1182000","SAN DIEGO MIRAMAR COLLEGE","SAN DIEGO","CA","Public 2yr","11133915","3147"
"1182100","YESHIVATH ZICHRON MOSHE","SOUTH FALLSBURG","NY","Private 4yr","555699","89"
"1182400","WISCONSIN INDIANHEAD TECH CLG WITC","SHELL LAKE","WI","Public 2yr","4589111","1354"
"1183000","BERK TRADE AND BUSINESS SCHOOL","LONG ISLAND CITY","NY","Proprietary 2yr","627809","205"
"1184100","JOHN JAY BEAUTY COLLEGE","NEW ORLEANS","LA","Proprietary 2yr","52488","11"
"1185900","WORD OF LIFE BIBLE INSTITUTE","POTTERSVILLE","NY","Private 2yr","1133485","253"
"1186200","NORTHLAND PIONEER COLLEGE","HOLBROOK","AZ","Public 2yr","2246152","710"
"1186400","MOHAVE COMMUNITY COLLEGE","KINGMAN","AZ","Public 2yr","6137585","2031"
"1186500","CALIFORNIA HAIR DESIGN ACADEMY","SAN DIEGO","CA","Proprietary 2yr","629107","158"
"1186600","LU ROSS ACADEMY","VENTURA","CA","Proprietary 2yr","1109291","302"
"1191900","BEAVER FALLS BEAUTY ACADEMY","BEAVER FALLS","PA","Proprietary 2yr","193971","44"
"1192100","WESTCHESTER SCH OF BEAUTY CULTURE","MOUNT VERNON","NY","Proprietary 2yr","248517","71"
"1192200","BETH HATALMUD RABBINICAL CLG","BROOKLYN","NY","Private 4yr","60053","9"
"1192600","LEON'S BEAUTY SCHOOL","GREENSBORO","NC","Proprietary 2yr","681445","175"
"1193000","ROXBURY COMMUNITY COLLEGE","ROXBURY","MA","Public 2yr","4864459","1533"
"1194000","ICPR JUNIOR COLLEGE","SAN JUAN","PR","Proprietary 2yr","12618679","2477"
"1194100","AMERICAN UNIVERSITY OF PUERTO RICO","BAYAMON","PR","Private 4yr","5694309","1134"
"1198400","OHR HAMEIR THEOLOGICAL SEMINARY","PEEKSKILL","NY","Private 4yr","446024","68"
"1198900","TALMUDICAL ACADEMY","ADELPHIA","NJ","Private 4yr","219065","38"
"1201100","TALMUDICAL SEM OHOLEI TORAH","BROOKLYN","NY","Private 4yr","979780","174"
"1201500","AUSTIN COMMUNITY COLLEGE","AUSTIN","TX","Public 4yr","32291721","10135"
"1202000","VICTORIA BEAUTY COLLEGE","VICTORIA","TX","Proprietary 2yr","455768","112"
"1202600","BELLUS ACADEMY","EL CAJON","CA","Proprietary 2yr","660372","163"
"1203100","SAN DIEGO CHRISTIAN COLLEGE","EL CAJON","CA","Private 4yr","1420524","313"
"1204200","MANSFIELD BEAUTY SCHOOLS","QUINCY","MA","Proprietary 2yr","77985","28"
"1205000","ROSEDALE TECHNICAL INSTITUTE","PITTSBURGH","PA","Private 2yr","1779803","343"
"1205100","PRO WAY HAIR SCHOOL","STONE MOUNTAIN","GA","Proprietary 2yr","837372","190"
"1205900","TRINITY BIBLE COLLEGE","ELLENDALE","ND","Private 4yr","476157","113"
"1206400","HAMILTON TECHNICAL COLLEGE","DAVENPORT","IA","Proprietary 4yr","578637","125"
"1206800","MANSFIELD BEAUTY SCHOOL","SPRINGFIELD","MA","Proprietary 2yr","84337","30"
"1209000","ROBERT FIANCE BEAUTY SCHOOLS","PERTH AMBOY","NJ","Proprietary 2yr","510954","148"
"1209200","KENNETH SHULER SCHOOL OF COSMETOLOGY","ROCK HILL","SC","Proprietary 2yr","928138","238"
"1210500","NATIONAL PARK COMMUNITY COLLEGE","HOT SPRINGS","AR","Public 2yr","6950814","1768"
"1212300","UNIVERSITY OF PUERTO RICO, AGUADILLA REG","AGUADILLA","PR","Public 4yr","13488246","2711"
"1215400","CALIFORNIA INSTITUTE OF INTEGRAL STUDIES","SAN FRANCISCO","CA","Private 4yr","201327","37"
"1216400","TENNESSEE COLLEGE OF APPLIED TECHNOLOGY","RIPLEY","TN","Public 2yr","464806","127"
"1216500","ATLANTA METROPOLITAN COLLEGE","ATLANTA","GA","Public 4yr","6939051","1812"
"1218200","CHATTAHOOCHEE VALLEY CMTY CLG","PHENIX CITY","AL","Public 2yr","4078064","971"
"1218700","BLACKSTONE VALLEY VOCATIONAL REGIONAL SC","UPTON","MA","Public 2yr","69161","20"
"1220300","MEMORIAL HOSPITAL SCH OF NURSING","ALBANY","NY","Private 2yr","146238","52"
"1224800","CENTRAL SCHOOL OF PRACTICAL NURSING","INDEPENDENCE","OH","Private 2yr","367079","98"
"1226000","EAST ARKANSAS COMMUNITY COLLEGE","FORREST CITY","AR","Public 2yr","1877281","448"
"1226100","NORTH ARKANSAS COLLEGE","HARRISON","AR","Public 2yr","4658527","1148"
"1226300","ATLANTIC TECHNICAL CENTER","COCONUT CREEK","FL","Public 2yr","1601428","404"
"1226800","BALDWIN BEAUTY SCHOOL #5","AUSTIN","TX","Proprietary 2yr","486581","124"
"1227200","MOORE-NORMAN TECHNOLOGY CENTER","NORMAN","OK","Public 2yr","564704","125"
"1229100","WRIGHT BEAUTY ACADEMY","BATTLE CREEK","MI","Proprietary 2yr","150730","40"
"1229300","VEEB NASSAU COUNTY SCHOOL OF PRACTICAL N","HICKSVILLE","NY","Public 2yr","683612","143"
"1229500","JZ TREND ACADEMY PAUL MITCHELL PARTNER S","BISMARCK","ND","Proprietary 2yr","68671","15"
"1229700","LAREDO BEAUTY COLLEGE","LAREDO","TX","Proprietary 2yr","618158","141"
"1230000","PALMER COLLEGE OF CHIROPRACTIC","DAVENPORT","IA","Private 4yr","110879","24"
"1230900","UNIVERSITY OF WESTERN STATES","PORTLAND","OR","Private 4yr","27628","9"
"1231500","CORNISH COLLEGE OF THE ARTS","SEATTLE","WA","Private 4yr","1006068","230"
"1232800","NORTHWESTERN HEALTH SCIENCES UNIV","BLOOMINGTON","MN","Private 4yr","149320","44"
"1234700","PHAGANS CENTRAL OREGON BEAUTY CLG","BEND","OR","Proprietary 2yr","348175","96"
"1234800","PHAGANS BEAUTY COLLEGE","CORVALLIS","OR","Proprietary 2yr","273882","67"
"1235000","PHAGANS SCHOOL OF HAIR DESIGN","HAPPY VALLEY","OR","Proprietary 2yr","511092","130"
"1235100","PHAGANS SCHOOL OF BEAUTY","SALEM","OR","Proprietary 2yr","174993","46"
"1235800","PLAZA COLLEGE","JACKSON HEIGHTS","NY","Proprietary 4yr","5373145","1072"
"1235900","B M SPURR SCHOOL OF PRAC NURSING","GLEN DALE","WV","Private 2yr","33870","6"
"1236200","NORTHWESTERN COLLEGE","CHICAGO","IL","Proprietary 4yr","2744891","791"
"1236400","SAINT VINCENTS CATHOLIC MEDICAL CENTERS","FLUSHING","NY","Proprietary 2yr","1870623","432"
"1238600","SOUTHEASTERN TECHNICAL INSTITUTE","SOUTH EASTON","MA","Public 2yr","299571","94"
"1239300","THOMAS JEFFERSON UNIVERSITY","PHILADELPHIA","PA","Private 4yr","5378054","1257"
"1240700","SCHUYLER-CHEMUNG-TIOGA BOCES","ELMIRA","NY","Public 2yr","493318","103"
"1242500","STONE ACADEMY","WEST HAVEN","CT","Proprietary 2yr","5465924","1470"
"1244600","UNIVERSAL COLLEGE OF BEAUTY","LOS ANGELES","CA","Proprietary 2yr","134074","32"
"1245200","EVERGREEN VALLEY COLLEGE","SAN JOSE","CA","Public 2yr","11940153","3052"
"1246100","LINCOLN TECHNICAL INSTITUTE","EDISON","NJ","Proprietary 2yr","13233301","3424"
"1246200","HOHOKUS - HACKENSACK SCHOOL OF BUSINESS","HACKENSACK","NJ","Proprietary 2yr","1498792","400"
"1248300","COSMETOLOGY CAREER CENTER-A PAUL MITCHEL","CARROLLTON","TX","Proprietary 2yr","2709489","682"
"1248800","INTERNATIONAL BEAUTY COLLEGE NO 3","GARLAND","TX","Proprietary 2yr","218798","54"
"1249600","TONI & GUY HAIRDRESSING ACADEMY","SHORELINE","WA","Proprietary 2yr","248795","64"
"1250000","RANKEN TECHNICAL COLLEGE","ST LOUIS","MO","Private 4yr","3430911","948"
"1252300","TALMUDICAL YESHIVA OF PHILA","PHILADELPHIA","PA","Private 4yr","132790","27"
"1252500","CARIBBEAN UNIVERSITY","BAYAMON","PR","Private 4yr","12205350","2351"
"1254400","FIRST COAST TECHNICAL COLLEGE","ST. AUGUSTINE","FL","Public 2yr","455859","173"
"1255000","LOS ANGELES MISSION COLLEGE","SYLMAR","CA","Public 2yr","10095594","2761"
"1256100","FIVE TOWNS COLLEGE","DIX HILLS","NY","Proprietary 4yr","1590211","358"
"1257300","WEST VIRGINIA UNIV-HOSP-RAD TECH","MORGANTOWN","WV","Private 2yr","20140","5"
"1257400","RINGLING SCHOOL OF ART AND DESIGN","SARASOTA","FL","Private 4yr","1904737","407"
"1258000","ST LOUIS CHRISTIAN COLLEGE","FLORISSANT","MO","Private 4yr","168766","44"
"1258400","ILLINOIS INSTITUTE OF ART (THE)","CHICAGO","IL","Proprietary 4yr","6039259","1368"
"1258600","METROPOLITAN COMMUNITY COLLEGE","OMAHA","NE","Public 2yr","16593017","5220"
"1258900","ERIE 1 BOCES","WEST SENECA","NY","Public 2yr","847047","185"
"1265200","ONONDAGA CORTLAND MADISON BOCES","LIVERPOOL","NY","Public 2yr","1681967","389"
"1267000","BEL-REA INST OF ANIMAL TECH","DENVER","CO","Proprietary 2yr","778222","216"
"1269300","PELLISSIPPI STATE COMMUNITY COLLEGE","KNOXVILLE","TN","Public 2yr","13196135","3737"
"1274300","BENJAMIN FRANKLIN CAREER&TECH","DUNBAR","WV","Public 2yr","269450","40"
"1274400","SOUTHSIDE REGIONAL MED CTR PROF SCHOOLS","PETERSBURG","VA","Proprietary 2yr","219676","75"
"1275000","EDISON COMMUNITY COLLEGE","PIQUA","OH","Public 2yr","3428518","1057"
"1278300","OSWEGO COUNTY BOCES ADULT CAREERS","MEXICO","NY","Public 2yr","211062","46"
"1281300","JOHN WOOD COMMUNITY COLLEGE","QUINCY","IL","Public 2yr","3316094","1006"
"1282300","PAT GOINS RUSTON BEAUTY SCHOOL","RUSTON","LA","Proprietary 2yr","151333","38"
"1284800","MOLER-HOLLYWOOD BEAUTY COLLEGE","CINCINNATI","OH","Proprietary 2yr","225278","69"
"1285000","INTERNATIONAL SALON AND SPA ACADEMY","COLORADO SPRINGS","CO","Proprietary 2yr","938844","268"
"1286000","ARKANSAS NORTHEASTERN COLLEGE","BLYTHEVILLE","AR","Public 2yr","2244262","597"
"1287000","SOUTHERN STATE COMMUNITY COLLEGE","HILLSBORO","OH","Public 2yr","3715884","1073"
"1287200","NORTH-WEST COLLEGE","POMONA","CA","Proprietary 2yr","6181287","1491"
"1287500","PICKENS TECHNICAL COLLEGE","AURORA","CO","Public 2yr","997123","346"
"1287900","PAT GOINS BENTON ROAD BEAUTY SCHOOL","BOSSIER CITY","LA","Proprietary 2yr","312074","88"
"1288000","CELEBRITY STYLIST BEAUTY SCHOOL","MONROE","LA","Proprietary 2yr","160096","39"
"1288100","MONTACHUSETT REG VOC TECH SCH","FITCHBURG","MA","Public 2yr","97428","19"
"1289100","ANTONELLI COLLEGE","CINCINNATI","OH","Proprietary 2yr","5029073","1073"
"1289600","NORTH COAST COLLEGE, THE","LAKEWOOD","OH","Proprietary 4yr","511735","132"
"1290400","MONONGALIA CNTY TECH ED CTR","MORGANTOWN","WV","Public 2yr","181900","37"
"1290500","ACADEMY OF CAREERS AND TECHNOLOGY","BECKLEY","WV","Public 2yr","344165","78"
"1290700","LAKE TAHOE COMMUNITY COLLEGE","SOUTH LAKE TAHOE","CA","Public 2yr","1603953","481"
"1291200","MTI COLLEGE","SACRAMENTO","CA","Proprietary 2yr","2728138","746"
"1292900","SOUTH HILLS BEAUTY ACADEMY","PITTSBURGH","PA","Proprietary 2yr","172320","44"
"1293000","CHARLES & SUE'S SCH OF HAIR DESIGN","BRYAN","TX","Proprietary 2yr","311934","63"
"1293200","TINT SCHOOL OF MAKEUP & COSMETOLOGY","IRVING","TX","Proprietary 2yr","564191","192"
"1294200","ROSEMEAD BEAUTY SCHOOL","ROSEMEAD","CA","Proprietary 2yr","628631","159"
"1294800","ROB ROY ACADEMY","FALL RIVER","MA","Proprietary 2yr","136452","38"
"1295400","HUDSON COUNTY COMMUNITY COLLEGE","JERSEY CITY","NJ","Public 2yr","24317864","6224"
"1298400","PROFESSIONAL INSTITUTE OF BEAUTY","EL MONTE","CA","Proprietary 2yr","428698","106"
"1298900","OCEANSIDE COLLEGE OF BEAUTY","OCEANSIDE","CA","Proprietary 2yr","95215","15"
"1300300","NEILSON BEAUTY COLLEGE","DALLAS","TX","Proprietary 2yr","85215","23"
"1300500","OLYMPIAN UNIVERSITY OF COSMETOLOGY","ALAMOGORDO","NM","Proprietary 2yr","3209215","925"
"1300600","LA' JAMES INTERNATIONAL COLLEGE-CF","CEDAR FALLS","IA","Proprietary 2yr","117565","26"
"1300700","NAZARENE BIBLE COLLEGE","COLORADO SPRINGS","CO","Private 4yr","642097","207"
"1300800","PHAGANS TIGARD BEAUTY SCHOOL","TIGARD","OR","Proprietary 2yr","225420","45"
"1301000","LANCASTER BEAUTY SCHOOL","LANCASTER","CA","Proprietary 2yr","689118","147"
"1301600","OGLE SCHOOL HAIR SKIN NAILS","ARLINGTON","TX","Proprietary 2yr","3020190","765"
"1302200","CITY UNIVERSITY OF SEATTLE","SEATTLE","WA","Private 4yr","730942","261"
"1302600","MACHZIKEI HADATH RABBINICAL COLLEGE","BROOKLYN","NY","Private 4yr","735220","128"
"1302700","YESHIVATH VIZNITZ","MONSEY","NY","Private 4yr","2731650","465"
"1302900","BORICUA COLLEGE","NEW YORK","NY","Private 4yr","3785726","820"
"1303900","SOUTH UNIVERSITY","SAVANNAH","GA","Proprietary 4yr","32288734","8606"
"1307400","AMERICAN BEAUTY COLLEGE","WEST COVINA","CA","Proprietary 2yr","458408","132"
"1308800","CAPRI OAK FOREST COLLEGE OF BEAUTY","OAK FOREST","IL","Proprietary 2yr","316308","79"
"1309500","SALON SUCCESS ACADEMY","CORONA","CA","Proprietary 2yr","1168129","289"
"1313200","INTERNATIONAL CLG OF BROADCASTING","DAYTON","OH","Proprietary 2yr","397176","74"
"1313400","YESHIVATH BETH MOSHE","SCRANTON","PA","Private 4yr","100971","16"
"1318900","CONTINENTAL ACADEMIE OF HAIR DESIGN","HUDSON","NH","Proprietary 2yr","129889","30"
"1320800","BAPTIST BIBLE COLLEGE","SPRINGFIELD","MO","Private 4yr","737540","169"
"1321400","ROXBOROUGH MEM HOSP SCH OF NURSING","PHILADELPHIA","PA","Proprietary 2yr","306677","69"
"1321800","M J MURPHY BTY CLG MT PLEASANT","MOUNT PLEASANT","MI","Proprietary 2yr","143622","36"
"1323100","UNIVERSITY OF HOUSTON-VICTORIA","VICTORIA","TX","Public 4yr","7932265","1827"
"1323200","ACADEMY OF HAIR DESIGN","LAS VEGAS","NV","Proprietary 2yr","1078064","235"
"1323400","LORENZO WALKER TECHNICAL COLLEGE","NAPLES","FL","Public 2yr","941239","208"
"1324000","LYTLE'S REDWOOD EMPIRE BEAUTY CLG","SANTA ROSA","CA","Proprietary 2yr","346760","84"
"1326300","SOUTH HILLS SCHOOL OF BUSINESS & TECHNOL","STATE COLLEGE","PA","Proprietary 2yr","1360225","356"
"1465900","OGLALA LAKOTA COLLEGE","KYLE","SD","Public 4yr","3844535","960"
"1536100","GUAM COMMUNITY COLLEGE","BARRIGADA","GU","Public 2yr","5680379","1529"
"2050300","ACADEMY COLLEGE","BLOOMINGTON","MN","Proprietary 4yr","135066","42"
"2052000","BRIGHTWOOD COLLEGE","DAYTON","OH","Proprietary 2yr","1162844","304"
"2052200","BLACK RIVER TECHNICAL COLLEGE","POCAHONTAS","AR","Public 2yr","3843879","1002"
"2052700","NORTHEAST TECHNOLOGY CENTER","PRYOR","OK","Public 2yr","719587","199"
"2053000","LIBERTY UNIVERSITY","LYNCHBURG","VA","Private 4yr","100559751","25986"
"2053700","EASTWICK COLLEGE","RAMSEY","NJ","Proprietary 4yr","1718072","501"
"2055200","HARRINGTON COLLEGE OF DESIGN","CHICAGO","IL","Proprietary 4yr","5133","2"
"2055400","BOSSIER PARISH COMMUNITY COLLEGE","BOSSIER CITY","LA","Public 2yr","17474530","4573"
"2055500","DELTA SCH OF BUSINESS & TECHNOLOGY","LAKE CHARLES","LA","Proprietary 2yr","164362","58"
"2056100","FOUR RIVERS CAREER CENTER","WASHINGTON","MO","Public 2yr","226963","41"
"2056400","CAPRI COSMETOLOGY LEARNING CENTER","NANUET","NY","Proprietary 2yr","733035","212"
"2056500","MITCHELL'S HAIR STYLING ACADEMY","WILSON","NC","Proprietary 2yr","233696","55"
"2057400","ROANE-JACKSON TECHNICAL CENTER","LEROY","WV","Public 2yr","197016","29"
"2058600","CONLEE'S COLLEGE OF COSMETOLOGY","KERRVILLE","TX","Proprietary 2yr","108603","27"
"2060300","MICHIGAN INSTITUTE OF AERONAUTICS","CANTON","MI","Proprietary 2yr","3272958","761"
"2060800","MERIDIAN TECHNOLOGY CENTER","STILLWATER","OK","Public 2yr","377271","97"
"2060900","BROWN CLG OF COURT REPORTING & M.T.","ATLANTA","GA","Proprietary 2yr","492257","161"
"2061000","VENUS BEAUTY ACADEMY","SHARON HILL","PA","Proprietary 2yr","257926","76"
"2061600","WAYNE'S COLLEGE OF BEAUTY","SALINAS","CA","Proprietary 2yr","162031","40"
"2061800","ROMAN ACADEMY OF BEAUTY CULTURE","HAWTHORNE","NJ","Proprietary 2yr","462445","135"
"2063000","MONTSERRAT COLLEGE OF ART","BEVERLY","MA","Private 4yr","677102","148"
"2063500","COASTLINE COMMUNITY COLLEGE","FOUNTAIN VALLEY","CA","Public 2yr","6835766","2204"
"2064300","SIERRA COLLEGE OF BEAUTY","MERCED","CA","Proprietary 2yr","609895","132"
"2065300","PRESCOTT COLLEGE","PRESCOTT","AZ","Private 4yr","900223","208"
"2065700","CALIFORNIA BEAUTY COLLEGE","MODESTO","CA","Proprietary 2yr","221384","62"
"2066100","OHIO STATE COLLEGE/BARBER STYLING","COLUMBUS","OH","Proprietary 2yr","829769","190"
"2066200","THE NEW SCHOOL","NEW YORK","NY","Private 4yr","6870416","1539"
"2068000","UNITED TECHNICAL CENTER","CLARKSBURG","WV","Public 2yr","169522","30"
"2068200","COX HEALTH - COX COLLEGE","SPRINGFIELD","MO","Private 4yr","1081485","316"
"2068300","DOUGLAS SCHOOL OF BUSINESS","MONESSEN","PA","Proprietary 2yr","875809","188"
"2069000","NEW YORK SCHOOL OF INTERIOR DESIGN","NEW YORK","NY","Private 4yr","227565","65"
"2069300","VATTEROTT COLLEGE","QUINCY","IL","Proprietary 2yr","1840122","392"
"2070500","CONCORDIA UNIVERSITY","IRVINE","CA","Private 4yr","2466637","593"
"2073200","TELSHE YESHIVA-CHICAGO","CHICAGO","IL","Private 4yr","165800","29"
"2073300","GALLIA-JACKSON-VINTON SCH ADULT ED","RIO GRANDE","OH","Public 2yr","410339","103"
"2073400","CARVER CAREER TECH ED CTR","CHARLESTON","WV","Public 2yr","680819","129"
"2073500","UNIVERSITY OF ARKANSAS COMMUNITY COLLEGE","BATESVILLE","AR","Public 2yr","2915966","759"
"2073700","NORTHWEST TECHNICAL INSTITUTE","SPRINGDALE","AR","Public 2yr","516389","140"
"2073900","WOR-WIC COMMUNITY COLLEGE","SALISBURY","MD","Public 2yr","5014818","1676"
"2074000","BRANFORD HALL CAREER INSTITUTE","BRANFORD","CT","Proprietary 2yr","3995706","1297"
"2074600","SOUTH ARKANSAS COMMUNITY COLLEGE","EL DORADO","AR","Public 2yr","3202527","820"
"2074800","LIFE UNIVERSITY","MARIETTA","GA","Private 4yr","1833618","405"
"2074900","CHRIS' BEAUTY COLLEGE","GULFPORT","MS","Proprietary 2yr","433442","102"
"2075300","PULASKI TECHNICAL COLLEGE","NORTH LITTLE ROCK","AR","Public 2yr","13033425","3422"
"2075700","BRIARCLIFFE COLLEGE","BETHPAGE","NY","Proprietary 4yr","446814","101"
"2075800","SOUTHERN CA INST OF ARCHITECTURE","LOS ANGELES","CA","Private 4yr","282295","57"
"2077100","MILWAUKEE INST OF ART & DESIGN","MILWAUKEE","WI","Private 4yr","1405074","296"
"2078800","COLLECTIV HAIR DRESSING ACADEMY","MIDVALE","UT","Proprietary 2yr","169323","40"
"2078900","ART INSTITUTE OF COLORADO (THE)","DENVER","CO","Proprietary 4yr","1526539","371"
"2079700","COLLEGE OF HAIR DESIGN","LINCOLN","NE","Proprietary 2yr","773206","158"
"2081400","ARLINGTON BAPTIST COLLEGE","ARLINGTON","TX","Private 4yr","388121","98"
"2083600","BRIGHTWOOD COLLEGE","BELTSVILLE","MD","Proprietary 2yr","2458594","675"
"2083900","NORTHERN NEW MEXICO COLLEGE","EL RITO","NM","Public 4yr","2680263","637"
"2084800","RAVENSCROFT BEAUTY COLLEGE","FORT WAYNE","IN","Proprietary 2yr","699901","207"
"2087000","OZARKA COLLEGE","MELBOURNE","AR","Public 2yr","3076755","804"
"2089600","CONCORDE CAREER INSTITUTE","JACKSONVILLE","FL","Proprietary 2yr","4722130","1127"
"2090200","TRIANGLE TECH","ERIE","PA","Proprietary 2yr","130092","35"
"2090300","CAPRI COLLEGE","CEDAR RAPIDS","IA","Proprietary 2yr","559647","126"
"2090700","CLEVELAND CHIROPRACTIC COLLEGE","OVERLAND PARK","KS","Private 4yr","178148","34"
"2091200","ELEGANCE INTERNATIONAL","HOLLYWOOD","CA","Proprietary 2yr","1089505","300"
"2091700","BRIGHTWOOD COLLEGE","SAN DIEGO","CA","Proprietary 2yr","4333450","1180"
"2092100","MASSACHUSETTS SCHOOL OF BARBERING","QUINCY","MA","Proprietary 2yr","166757","46"
"2092300","HOHOKUS SCHOOL - RETS/NUTLEY","NUTLEY","NJ","Proprietary 2yr","2034415","499"
"2092400","RIDLEY-LOWELL SCHOOL OF BUSINESS","BINGHAMTON","NY","Proprietary 2yr","14472","9"
"2092500","LAUREL TECHNICAL INSTITUTE","SHARON","PA","Proprietary 2yr","1509979","303"
"2092800","TENNESSEE COLLEGE OF APPLIED TECHNOLOGY","WHITEVILLE","TN","Public 2yr","386071","124"
"2093700","LONG ISLAND BUSINESS INSTITUTE","COMMACK","NY","Proprietary 2yr","7853750","1631"
"2097300","HASTINGS BEAUTY SCHOOL","HASTINGS","MN","Proprietary 4yr","82534","14"
"2098300","WESTERN TECHNICAL COLLEGE","EL PASO","TX","Proprietary 4yr","8415617","1721"
"2098400","HERKIMER COUNTY BOCES","HERKIMER","NY","Public 2yr","241161","64"
"2098800","UNIVERSITY OF PHOENIX","PHOENIX","AZ","Proprietary 4yr","197213991","51990"
"2099200","AMERICAN CONSERVATORY THEATER","SAN FRANCISCO","CA","Private 4yr","5920","1"
"2099500","CENTRAL COMMUNITY COLLEGE-ALL CAMPUSES","GRAND ISLAND","NE","Public 2yr","6383381","1881"
"2099700","ROSS MEDICAL EDUCATION CENTER","FLINT","MI","Proprietary 2yr","4829779","1215"
"2100000","POLYTECHNIC UNIVERSITY OF PR","HATO REY","PR","Private 4yr","9340011","2543"
"2100300","MED-ASSIST SCHOOL OF HAWAII","HONOLULU","HI","Proprietary 2yr","54365","16"
"2100500","UNIVERSAL TECHNICAL INSTITUTE","PHOENIX","AZ","Proprietary 2yr","16911087","3722"
"2100600","CARRINGTON COLLEGE","PHOENIX","AZ","Proprietary 2yr","9842130","2414"
"2101000","NORTHWEST COLLEGE OF HAIR DESIGN","CLACKAMAS","OR","Proprietary 2yr","2222438","532"
"2103500","TENNESSEE COLLEGE OF APPLIED TECHNOLOGY","MURFREESBORO","TN","Public 2yr","1003108","314"
