"OPEID","PELLID","Name","State","Type & Control","Recipients","Awards"
"114300","1143","CALIFORNIA POLYTECHNIC STATE UNIVERSITY","CA","public 4 year","3137","7421581"
"3210300","32103","CALIFORNIA SCHOOL OF CULINARY ARTS","CA","proprietary","781","2117247"
"114400","1144","CALIFORNIA STATE POLYTECHNIC UNIVERSITY, POMONA","CA","public 4 year","6485","18217967"
"114000","1140","CALIFORNIA STATE UNIVERSITY - LOS ANGELES","CA","public 4 year","7848","21163479"
"115000","1150","CALIFORNIA STATE UNIVERSITY - SACRAMENTO -","CA","public 4 year","8342","22090329"
"3980300","39803","CALIFORNIA STATE UNIVERSITY CHANNEL ISLANDS","CA","public 4 year","792","2064200"
"799300","7993","CALIFORNIA STATE UNIVERSITY, BAKERSFIELD","CA","public 4 year","3177","8827257"
"114600","1146","CALIFORNIA STATE UNIVERSITY, CHICO","CA","public 4 year","4975","13051875"
"114100","1141","CALIFORNIA STATE UNIVERSITY, DOMINGUEZ HILLS","CA","public 4 year","4494","11503379"
"113800","1138","CALIFORNIA STATE UNIVERSITY, EAST BAY","CA","public 4 year","3317","9214294"
"114700","1147","CALIFORNIA STATE UNIVERSITY, FRESNO","CA","public 4 year","8029","22995496"
"113700","1137","CALIFORNIA STATE UNIVERSITY, FULLERTON","CA","public 4 year","8226","21961757"
"113900","1139","CALIFORNIA STATE UNIVERSITY, LONG BEACH","CA","public 4 year","9415","26318152"
"3260300","32603","CALIFORNIA STATE UNIVERSITY, MONTEREY BAY","CA","public 4 year","1326","3609352"
"115300","1153","CALIFORNIA STATE UNIVERSITY, NORTHRIDGE","CA","public 4 year","11427","31761062"
"114200","1142","CALIFORNIA STATE UNIVERSITY, SAN BERNARDINO","CA","public 4 year","6527","17538289"
"3011300","30113","CALIFORNIA STATE UNIVERSITY, SAN MARCOS","CA","public 4 year","2146","5411480"
"115700","1157","CALIFORNIA STATE UNIVERSITY, STANISLAUS","CA","public 4 year","2845","7275479"
"3874300","38743","CAMBRIDGE CAREER COLLEGE","CA","proprietary","11","14767"
"697300","6973","CANADA COLLEGE","CA","public 2 year","482","1079902"
"2125000","13914","CAREER ACADEMY OF BEAUTY","CA","proprietary","146","303519"
"3797400","37974","CAREER CARE INSTITUTE","CA","proprietary","253","604237"
"4056300","40563","CAREER COLLEGE OF CALIFORNIA","CA","proprietary","11","15068"
"3427400","34274","CAREER COLLEGES OF AMERICA","CA","proprietary","1347","3550289"
"3959300","39593","CAREER MANAGEMENT INSTITUTE","CA","proprietary","2","2714"
"3242300","32423","CAREER NETWORKS INSTITUTE","CA","proprietary","318","725240"
"673100","6731","CASA LOMA COLLEGE","CA","private 2 year","417","1011460"
"2332800","16516","CENTER FOR EMPLOYMENT TRAINING","CA","private 2 year","2233","5229363"
"3097700","30977","CENTRAL CALIFORNIA SCHOOL OF CONTINUING EDUCATION","CA","proprietary","121","347089"
"2602300","26023","CENTRAL COAST COLLEGE","CA","proprietary","216","420204"
"116100","1161","CERRITOS COMMUNITY COLLEGE","CA","public 2 year","4867","10403761"
"116200","1162","CHABOT COLLEGE","CA","public 2 year","2156","4833323"
"116300","1163","CHAFFEY COMMUNITY COLLEGE","CA","public 2 year","3539","7286107"
"116400","1164","CHAPMAN UNIVERSITY","CA","private 4 year","1461","3457215"
"1036500","13653","CHARLES R. DREW UNIVERSITY OF MEDICINE AND SCIENCE","CA","private 4 year","92","230321"
"3392300","33923","CHASE COLLEGE","CA","proprietary","291","877171"
"116600","1166","CITRUS COMMUNITY COLLEGE","CA","public 2 year","2304","5229739"
"450200","12874","CITY COLLEGE OF SAN FRANCISCO","CA","public 2 year","6647","15897758"
"117000","1170","CLAREMONT MCKENNA COLLEGE","CA","private 4 year","111","316334"
"3278300","32783","CLARITA CAREER COLLEGE","CA","proprietary","372","1019728"
"2147400","14919","CLEVELAND CHIROPRACTIC COLLEGE","CA","private 4 year","45","110740"
"2309500","16330","CLOVIS ADULT EDUCATION","CA","public 2 year","145","296782"
"4115300","41153","COACHELLA VALLEY BEAUTY COLLEGE","CA","proprietary","11","17490"
"2063500","13536","COASTLINE COMMUNITY COLLEGE","CA","public 2 year","541","1216185"
"3577300","35773","COBA ACADEMY","CA","proprietary","52","105318"
"117700","1177","COGSWELL POLYTECHNICAL COLLEGE","CA","private 4 year","64","170196"
"729600","9273","COLEMAN COLLEGE","CA","private 4 year","247","578836"
"2220000","15686","COLLEEN O'HARA'S BEAUTY ACADEMY","CA","proprietary","238","624406"
"672000","6720","COLLEGE OF ALAMEDA","CA","public 2 year","1051","2486812"
"3852500","38525","COLLEGE OF INFORMATION TECHNOLOGY","CA","proprietary","255","668217"
"117800","1178","COLLEGE OF MARIN","CA","public 2 year","1036","2484206"
"118100","1181","COLLEGE OF SAN MATEO","CA","public 2 year","771","1802538"
"890300","8903","COLLEGE OF THE CANYONS","CA","public 2 year","1028","2277675"
"118200","1182","COLLEGE OF THE DESERT","CA","public 2 year","1761","3732604"
"118500","1185","COLLEGE OF THE REDWOODS","CA","public 2 year","2153","4941985"
"118600","1186","COLLEGE OF THE SEQUOIAS","CA","public 2 year","3567","7284908"
"118700","1187","COLLEGE OF THE SISKIYOUS","CA","public 2 year","880","2033288"
"770700","7707","COLUMBIA COLLEGE","CA","public 2 year","566","1225555"
"2110200","14697","COLUMBIA COLLEGE-HOLLYWOOD","CA","private 4 year","143","355515"
"3250300","32503","COMMUNITY BASED EDUCATION AND DEVELOPMENT","CA","private 2 year","425","1369908"
"3615300","36153","COMMUNITY BUSINESS COLLEGE","CA","proprietary","1","1800"
"3874400","38744","COMMUNITY CHRISTIAN COLLEGE","CA","private 2 year","16","33261"
"3695300","36953","COMMUNITY ENHANCEMENT SERVICES","CA","private 2 year","166","434116"
"3759300","37593","COMPUTER TUTOR BUSINESS AND TECHNICAL INSTITUTE","CA","proprietary","89","176519"
"760700","7607","CONCORDE CAREER COLLEGE","CA","proprietary","497","1170383"
"793000","7930","CONCORDE CAREER COLLEGE","CA","proprietary","723","1487609"
"807100","8071","CONCORDE CAREER COLLEGE","CA","proprietary","510","1244357"
"853700","8537","CONCORDE CAREER COLLEGE","CA","proprietary","969","2090678"
"2070500","13885","CONCORDIA UNIVERSITY","CA","private 4 year","353","890756"
"119000","1190","CONTRA COSTA COLLEGE","CA","public 2 year","1111","2725156"
"3542400","35424","COPPER MOUNTAIN COLLEGE","CA","public 2 year","568","1231256"
"753600","7536","COSUMNES RIVER COLLEGE","CA","public 2 year","2407","5635672"
"927200","9272","CRAFTON HILLS COLLEGE","CA","public 2 year","879","1678858"
"4003300","40033","CSI CAREER COLLEGE","CA","proprietary","87","182570"
"119200","1192","CUESTA COLLEGE","CA","public 2 year","1307","2890084"
"2111300","14435","CUYAMACA COLLEGE","CA","public 2 year","1041","2533914"
"2174600","14557","CYNTHIA'S BEAUTY ACADEMY","CA","proprietary","269","702107"
"119300","1193","CYPRESS COLLEGE","CA","public 2 year","2216","5180653"
"448000","4480","DE ANZA COMMUNITY COLLEGE","CA","public 2 year","2451","6110327"
"3025600","30256","DELL'ARTE INTERNATIONAL SCHOOL OF PHYSICAL THEATRE","CA","private 4 year","5","16475"
"2298000","16233","DESIGN INSTITUTE OF SAN DIEGO","CA","proprietary","148","361660"
"3646300","36463","DESIGN'S SCHOOL OF COSMETOLOGY","CA","proprietary","69","174381"
"119100","1191","DIABLO VALLEY COLLEGE","CA","public 2 year","1600","3840062"
"2553600","17136","DIVERSIFIED LANGUAGE INSTITUTE-LOS ANGELES","CA","proprietary","571","1654285"
"119600","1196","DOMINICAN UNIVERSITY OF CALIFORNIA","CA","private 4 year","401","1023220"
"3109500","31095","DONGGUK ROYAL UNIVERSITY","CA","private 4 year","15","23627"
"563800","5638","DOWNEY ADULT SCHOOL","CA","public 2 year","10","39150"
"3479400","34794","DVS COLLEGE","CA","proprietary","92","243732"
"2226000","1222","EAST LOS ANGELES COLLEGE","CA","public 2 year","4467","11475775"
"119700","1197","EL CAMINO COLLEGE","CA","public 2 year","4283","9661374"
"2091200","14484","ELEGANCE INTERNATIONAL","CA","proprietary","37","64567"
"3282300","32823","ELITE BEAUTY COLLEGE","CA","proprietary","92","175573"
"3094400","30944","ELITE PROGRESSIVE SCHOOL OF COSMETOLOGY","CA","proprietary","128","252549"
"903200","9032","EMPIRE COLLEGE","CA","proprietary","321","782374"
"3413400","34134","ENGLISH CENTER FOR INTERNATIONAL WOMEN","CA","private 2 year","142","336574"
"2167800","15125","ESTES INSTITUTE OF COSMETOLOGY ARTS & SCIENCES","CA","proprietary","91","225908"
"449400","4494","EVEREST COLLEGE","CA","proprietary","905","1948204"
"760600","7606","EVEREST COLLEGE","CA","proprietary","774","1668147"
"809000","8090","EVEREST COLLEGE","CA","proprietary","1156","2405957"
"1102400","11024","EVEREST COLLEGE","CA","proprietary","2742","5218398"
"1110700","11107","EVEREST COLLEGE","CA","proprietary","753","1432700"
"1110900","11109","EVEREST COLLEGE","CA","proprietary","818","1727638"
"1112100","11121","EVEREST COLLEGE","CA","proprietary","450","826220"
"1112300","11123","EVEREST COLLEGE","CA","proprietary","1909","3447750"
"1206100","12061","EVEREST COLLEGE","CA","proprietary","443","914669"
"3072300","30723","EVEREST COLLEGE","CA","proprietary","1864","3446751"
"3195400","31954","EVEREST COLLEGE","CA","proprietary","208","411723"
"1245200","12452","EVERGREEN VALLEY COLLEGE","CA","public 2 year","1953","4936733"
"3973300","39733","EX'PRESSION COLLEGE FOR DIGITAL ARTS","CA","proprietary","356","1018881"
"2234300","15756","FASHION CAREERS COLLEGE","CA","proprietary","78","179880"
"1111200","11112","FASHION INSTITUTE OF DESIGN & MERCHANDISING -","CA","proprietary","1606","3945802"
"859700","8597","FEATHER RIVER COMMUNITY COLLEGE","CA","public 2 year","321","763660"
"725300","7253","FEDERICO BEAUTY INSTITUTE","CA","proprietary","181","391062"
"3131300","31313","FIVE BRANCHES INSTITUTE","CA","private 4 year","13","31350"
"3871300","38713","FOLSOM LAKE COLLEGE","CA","public 2 year","892","2047977"
"119900","1199","FOOTHILL COLLEGE","CA","public 2 year","715","1690503"
"3162300","31623","FOUR-D COLLEGE","CA","proprietary","564","1530719"
"2230900","13557","FREDRICK AND CHARLES BEAUTY COLLEGE","CA","proprietary","59","152001"
"3039900","30399","FREMONT COLLEGE","CA","proprietary","87","202959"
"130700","1307","FRESNO CITY COLLEGE","CA","public 2 year","7982","17692432"
"125300","1253","FRESNO PACIFIC UNIVERSITY","CA","private 4 year","700","1757864"
"120100","1201","FULLERTON COLLEGE","CA","public 2 year","2867","7061418"
"1202700","12027","GALEN COLLEGE OF CALIFORNIA","CA","proprietary","254","556196"
"3755300","37553","GATES COLLEGE","CA","proprietary","3","9550"
"120200","1202","GAVILAN COLLEGE","CA","public 2 year","886","2071210"
"2231900","15765","GEMOLOGICAL INSTITUTE OF AMERICA","CA","private 4 year","39","87931"
"2338500","16581","GLENDALE CAREER COLLEGE","CA","proprietary","688","1766155"
"120300","1203","GLENDALE COMMUNITY COLLEGE","CA","public 2 year","4246","10354228"
"4076400","40764","GNOMON SCHOOL OF VISUAL EFFECTS","CA","proprietary","13","29318"
"120500","1205","GOLDEN GATE UNIVERSITY","CA","private 4 year","71","122472"
"120600","1206","GOLDEN WEST COLLEGE","CA","public 2 year","2402","6225392"
"120800","1208","GROSSMONT COLLEGE","CA","public 2 year","2402","5589233"
"565500","12522","HACIENDA LA PUENTE ADULT EDUCATION","CA","public 2 year","267","564238"
"2211000","14599","HAIRMASTERS UNIVERSITY OF BEAUTY","CA","proprietary","70","188481"
"120900","1209","HARTNELL COMMUNITY COLLEGE","CA","public 2 year","1456","3170475"
"117100","1171","HARVEY MUDD COLLEGE","CA","private 4 year","87","244825"
"723400","7234","HEALD COLLEGE","CA","private 2 year","1230","2449916"
"747700","7477","HEALD COLLEGE","CA","private 2 year","645","1210999"
"809300","8093","HEALD COLLEGE","CA","private 2 year","1132","2668554"
"853200","8532","HEALD COLLEGE","CA","private 2 year","948","2000368"
"2187500","15453","HEALD COLLEGE","CA","private 2 year","737","1731233"
"2593100","25931","HEALD COLLEGE","CA","private 2 year","520","1040902"
"2593200","25932","HEALD COLLEGE","CA","private 2 year","740","1665012"
"2593300","25933","HEALD COLLEGE","CA","private 2 year","729","1580722"
"3034000","30340","HEALD COLLEGE","CA","private 2 year","514","1185960"
"3636300","36363","HEARTWOOD INSTITUTE","CA","proprietary","1","2025"
"2285100","14813","HILLTOP BEAUTY SCHOOL","CA","proprietary","195","533620"
"118300","1183","HOLY NAMES UNIVERSITY","CA","private 4 year","250","658798"
"125200","1252","HOPE INTERNATIONAL UNIVERSITY","CA","private 4 year","228","568408"
"114900","1149","HUMBOLDT STATE UNIVERSITY","CA","public 4 year","2905","8359291"
"121200","1212","HUMPHREYS COLLEGE","CA","private 4 year","483","1132888"
"2545900","17061","HYPNOSIS MOTIVATION INSTITUTE","CA","private 2 year","81","168093"
"121400","1214","IMPERIAL VALLEY COLLEGE","CA","public 2 year","3806","8773117"
"2128300","14673","INSTITUTE FOR BUSINESS & TECHNOLOGY","CA","proprietary","1089","2558057"
"3602400","36024","INSTITUTE OF NETWORK TECHNOLOGY","CA","proprietary","2","1667"
"3067500","30675","INSTITUTE OF TECHNOLOGY","CA","proprietary","2191","5110949"
"4005300","40053","INTERAMERICAN COLLEGE","CA","private 4 year","15","46096"
"2559400","25594","INTERCOAST COLLEGES","CA","proprietary","980","2489603"
"2520300","16930","INTERIOR DESIGNERS INSTITUTE","CA","proprietary","38","77392"
"3395300","33953","INTERNATIONAL CAREER DEVELOPMENT CENTER","CA","proprietary","1715","4544194"
"3964400","39644","INTERNATIONAL SCHOOL OF BEAUTY","CA","proprietary","24","50015"
"2255400","14552","INTERNATIONAL SCHOOL OF COSMETOLOGY","CA","proprietary","55","124285"
"2539500","25395","IRVINE VALLEY COLLEGE","CA","public 2 year","769","1858493"
"3485400","34854","JAMES ALBERT SCHOOL OF COSMETOLOGY","CA","proprietary","58","145825"
"1202600","12026","JE BOUTIQUE COLLEGE OF BEAUTY","CA","proprietary","120","273500"
"448400","4484","JOHN F. KENNEDY UNIVERSITY","CA","private 4 year","71","124282"
"3125300","31253","JOHN WESLEY INTERNATIONAL BARBER AND BEAUTY COLLEGE","CA","proprietary","110","295292"
"3308300","33083","KENSINGTON COLLEGE","CA","proprietary","15","33834"
"3516300","35163","KING'S COLLEGE AND SEMINARY (THE)","CA","private 4 year","59","99168"
"2312400","16355","LA COLLEGE INTERNATIONAL","CA","proprietary","144","342725"
"121500","1215","LA SIERRA UNIVERSITY","CA","private 4 year","573","1550151"
"3853400","38534","LADERA CAREER PATHS TRAINING CENTERS","CA","proprietary","8","11032"
"2330500","16517","LAGUNA COLLEGE OF ART AND DESIGN","CA","private 4 year","101","263340"
"3806300","38063","LAKE COLLEGE","CA","proprietary","214","368485"
"1290700","12907","LAKE TAHOE COMMUNITY COLLEGE","CA","public 2 year","277","530728"
"1301000","13010","LANCASTER BEAUTY SCHOOL","CA","proprietary","122","315322"
"126600","1266","LANEY COLLEGE","CA","public 2 year","2475","6413383"
"3035700","30357","LAS POSITAS COLLEGE","CA","public 2 year","660","1404954"
"121700","1217","LASSEN COLLEGE","CA","public 2 year","472","1119675"
"3621300","36213","LIBERTY TRAINING INSTITUTE","CA","proprietary","120","174300"
"2270600","16029","LIFE PACIFIC COLLEGE","CA","private 4 year","186","430063"
"2494800","24948","LOLA BEAUTY COLLEGE","CA","proprietary","70","178865"
"121800","1218","LOMA LINDA UNIVERSITY","CA","private 4 year","283","744684"
"121900","1219","LONG BEACH CITY COLLEGE","CA","public 2 year","8011","17666032"
"122300","1223","LOS ANGELES CITY COLLEGE","CA","public 2 year","4441","11837652"
"616500","6165","LOS ANGELES COUNTY COLLEGE OF NURSING AND ALLIED HEAL","CA","public 2 year","85","134158"
"4037300","40373","LOS ANGELES FILM SCHOOL (THE)","CA","proprietary","63","168825"
"122400","1224","LOS ANGELES HARBOR COLLEGE","CA","public 2 year","2054","4516605"
"1255000","12550","LOS ANGELES MISSION COLLEGE","CA","public 2 year","1793","4029172"
"3868400","38684","LOS ANGELES MUSIC ACADEMY","CA","proprietary","26","52723"
"2570300","17306","LOS ANGELES ORT TECHNICAL INSTITUTE","CA","private 2 year","730","1922709"
"122600","1226","LOS ANGELES PIERCE COLLEGE","CA","public 2 year","2638","6101253"
"2612800","26128","LOS ANGELES RECORDING SCHOOL","CA","proprietary","252","599363"
"704700","7047","LOS ANGELES SOUTHWEST COLLEGE","CA","public 2 year","1915","4194463"
"122700","1227","LOS ANGELES TRADE-TECHNICAL COLLEGE","CA","public 2 year","2579","6636191"
"122800","1228","LOS ANGELES VALLEY COLLEGE","CA","public 2 year","2988","7464961"
"1034000","10340","LOS MEDANOS COLLEGE","CA","public 2 year","1070","2486428"
"1164900","1234","LOYOLA MARYMOUNT UNIVERSITY","CA","private 4 year","1044","2950258"
"714200","7142","LYLES FRESNO COLLEGE OF BEAUTY","CA","proprietary","188","508838"
"1324000","13807","LYTLE'S REDWOOD EMPIRE BEAUTY COLLEGE","CA","proprietary","26","50502"
"2208600","14265","MADERA BEAUTY COLLEGE","CA","proprietary","46","94727"
"4092400","40924","MAKE-UP DESIGNORY","CA","proprietary","2","2423"
"1231600","12316","MANCHESTER BEAUTY COLLEGE","CA","proprietary","120","281080"
"3440400","34404","MARIAN HEALTH CAREERS CENTER","CA","proprietary","104","238684"
"2091700","14444","MARIC COLLEGE","CA","proprietary","987","2358987"
"2306300","16307","MARIC COLLEGE","CA","proprietary","1454","3667420"
"2351900","16720","MARIC COLLEGE","CA","proprietary","1163","2874604"
"2539100","17072","MARIC COLLEGE","CA","proprietary","874","2140448"
"2549000","17194","MARIC COLLEGE","CA","proprietary","1136","2647903"
"2565400","17265","MARIC COLLEGE","CA","proprietary","612","1484757"
"3044500","30445","MARIC COLLEGE","CA","proprietary","309","772574"
"3113100","31131","MARIC COLLEGE","CA","proprietary","1247","2533979"
"1265000","12650","MARINELLO SCHOOL OF BEAUTY","CA","proprietary","215","486844"
"1265100","12651","MARINELLO SCHOOL OF BEAUTY","CA","proprietary","163","371873"
"1291100","12911","MARINELLO SCHOOL OF BEAUTY","CA","proprietary","81","178952"
"2054900","13598","MARINELLO SCHOOL OF BEAUTY","CA","proprietary","38","80018"
"2221300","14846","MARINELLO SCHOOL OF BEAUTY","CA","proprietary","235","558608"
"2255600","15919","MARINELLO SCHOOL OF BEAUTY","CA","proprietary","226","548198"
"747600","7476","MARINELLO SCHOOLS OF BEAUTY","CA","proprietary","1996","4717431"
"3074900","30749","MARTINEZ ADULT EDUCATION","CA","public 2 year","27","49032"
"1047400","10474","MARYMOUNT COLLEGE","CA","private 2 year","125","325113"
"122000","1220","MASTER'S COLLEGE AND SEMINARY","CA","private 4 year","267","640223"
"4049300","40493","MAXINE WATERS EMPLOYMENT PREPARATION CENTER","CA","public 2 year","19","46996"
"3113300","31133","MCED CAREER COLLEGE","CA","proprietary","272","669949"
"3415300","34153","MEDACOM COLLEGE","CA","proprietary","3","5500"
"1167200","11672","MENDOCINO COMMUNITY COLLEGE","CA","public 2 year","800","1901385"
"123600","1236","MENLO COLLEGE","CA","private 4 year","183","496559"
"123700","1237","MERCED COLLEGE","CA","public 2 year","3321","7613494"
"4115800","41158","MERIDIAN INSTITUTE","CA","proprietary","2","1754"
"126700","1267","MERRITT COLLEGE","CA","public 2 year","836","2349060"
"2497300","16801","MILAN INSTITUTE","CA","proprietary","550","1297362"
"123800","1238","MILLS COLLEGE","CA","private 4 year","370","1035934"
"123900","1239","MIRACOSTA COLLEGE","CA","public 2 year","846","1745657"
"2338700","16580","MISS MARTY'S HAIR ACADEMY & ESTHETICS INSTITUTE","CA","proprietary","90","218539"
"2119100","14458","MISSION COLLEGE","CA","public 2 year","1372","3382040"
"720400","7204","MODERN BEAUTY ACADEMY - OXNARD","CA","proprietary","91","245118"
