"OPEID","PELLID","Name","State","Type & Control","Recipients","Awards"
"3100900","31009","LUTHER RICE UNIVERSITY","GA","private 4 year","110","208629.75"
"772800","7728","MACON STATE COLLEGE","GA","public 4 year","3124","6958596.0599999996"
"157900","1579","MEDICAL COLLEGE OF GEORGIA","GA","public 4 year","143","421972"
"158000","1580","MERCER UNIVERSITY","GA","private 4 year","1516","3877557"
"3753400","37534","MICHAEL'S SCHOOL OF BEAUTY","GA","proprietary","86","186882.07999999999"
"158100","1581","MIDDLE GEORGIA COLLEGE","GA","public 2 year","1356","3249510.5899999999"
"2508600","14625","MIDDLE GEORGIA TECHNICAL COLLEGE","GA","public 2 year","661","720331"
"158200","1582","MOREHOUSE COLLEGE","GA","private 4 year","1168","3312285"
"525500","5255","MOULTRIE TECHNICAL COLLEGE","GA","public 2 year","1505","1591491.1399999999"
"158500","1585","NORTH GEORGIA COLLEGE & STATE UNIVERSITY","GA","public 4 year","818","1837005.1200000001"
"561900","5619","NORTH GEORGIA TECHNICAL COLLEGE -","GA","public 2 year","811","1191465.5800000001"
"3029000","30290","NORTH METRO TECHNICAL COLLEGE","GA","public 2 year","488","444270.16999999998"
"525700","5257","NORTHWESTERN TECHNICAL COLLEGE","GA","public 2 year","910","1306970.9099999999"
"3030000","30300","OGEECHEE TECHNICAL COLLEGE","GA","public 2 year","1076","1274336"
"158600","1586","OGLETHORPE UNIVERSITY","GA","private 4 year","237","658097.22999999998"
"551100","5511","OKEFENOKEE TECHNICAL COLLEGE","GA","public 2 year","1155","1344230.5700000001"
"3812300","38123","OMNITECH INSTITUTE","GA","proprietary","253","604993"
"158700","1587","PAINE COLLEGE","GA","private 4 year","581","1699953"
"158800","1588","PIEDMONT COLLEGE","GA","private 4 year","383","925142"
"2217200","15663","PORTFOLIO CTR","GA","proprietary","9","17818"
"3522300","35223","POWDER SPRINGS BEAUTY COLLEGE","GA","proprietary","66","203240"
"1205100","12051","PRO WAY HAIR SCHOOL","GA","proprietary","182","369049.87"
"158900","1589","REINHARDT COLLEGE","GA","private 4 year","265","694414"
"3418300","34183","RISING SPIRIT INSTITUTE OF NATURAL HEALTH","GA","proprietary","139","321239.20000000001"
"3102000","31020","RIVERTOWN SCHOOL OF BEAUTY, BARBER, SKIN CARE AND NAILS","GA","proprietary","164","304219"
"2321400","16419","ROFFLER - MOLER HAIRSTYLING COLLEGE","GA","proprietary","97","241072.06"
"3391300","33913","ROSS MEDICAL EDUCATION CENTER","GA","proprietary","117","272389.65999999997"
"3155500","31555","SANDERSVILLE TECHNICAL COLLEGE","GA","public 2 year","458","416330.09000000003"
"2116000","16156","SANFORD-BROWN INSTITUTE","GA","proprietary","5578","11701366.34"
"2141500","15022","SAVANNAH COLLEGE OF ART & DESIGN","GA","private 4 year","1137","2903003.9900000002"
"2205300","13115","SAVANNAH RIVER COLLEGE","GA","proprietary","458","1321797"
"159000","1590","SAVANNAH STATE UNIVERSITY","GA","public 4 year","2020","5721117.9199999999"
"561800","5618","SAVANNAH TECHNICAL COLLEGE","GA","public 2 year","2782","2870620"
"159100","1591","SHORTER COLLEGE","GA","private 4 year","904","2019928"
"159200","1592","SOUTH GEORGIA COLLEGE","GA","public 2 year","809","1904064.77"
"561700","5617","SOUTH GEORGIA TECHNICAL COLLEGE","GA","public 2 year","1145","1895126.79"
"1303900","13039","SOUTH UNIVERSITY","GA","proprietary","2665","5415230.7300000004"
"2354500","16715","SOUTHEASTERN BEAUTY SCHOOLS","GA","proprietary","66","144196"
"3081500","30815","SOUTHEASTERN BEAUTY SCHOOLS","GA","proprietary","109","222240"
"3066500","30665","SOUTHEASTERN TECHNICAL COLLEGE","GA","public 2 year","817","1095242.3100000001"
"157000","1570","SOUTHERN POLYTECHNIC STATE UNIVERSITY","GA","public 4 year","790","1964350.1499999999"
"561500","5615","SOUTHWEST GEORGIA TECHNICAL COLLEGE","GA","public 2 year","1114","1169939"
"159400","1594","SPELMAN COLLEGE","GA","private 4 year","821","2322276.73"
"561600","5616","SWAINSBORO TECHNICAL COLLEGE (FORMERLY SWAINSBORO TECHNICAL INSTITUTE)","GA","public 2 year","449","481216.27000000002"
"155500","1555","THOMAS UNIVERSITY","GA","private 4 year","435","1127730.3700000001"
"159600","1596","TOCCOA FALLS COLLEGE","GA","private 4 year","371","922921"
"159700","1597","TRUETT MCCONNELL COLLEGE","GA","private 4 year","114","275598.14000000001"
"159800","1598","UNIVERSITY OF GEORGIA","GA","public 4 year","3405","8635097.9000000004"
"160100","1601","UNIVERSITY OF WEST GEORGIA","GA","public 4 year","2374","5878811"
"159900","1599","VALDOSTA STATE UNIVERSITY","GA","public 4 year","2776","7012048.7800000003"
"525600","5256","VALDOSTA TECHNICAL COLLEGE","GA","public 2 year","1157","1742279"
"3116100","31161","VOGUE BEAUTY SCHOOL","GA","proprietary","93","177500.67000000001"
"2055000","13537","WAYCROSS COLLEGE","GA","public 2 year","477","905677"
"160000","1600","WESLEYAN COLLEGE","GA","private 4 year","212","486147"
"1048700","10487","WEST CENTRAL TECHNICAL COLLEGE","GA","public 2 year","1029","1163243"
"561400","5614","WEST GEORGIA TECHNICAL COLLEGE","GA","public 2 year","950","1449506.0600000001"
"160400","1604","YOUNG HARRIS COLLEGE","GA","private 2 year","152","363278.09999999998"
"1536100","15361","GUAM COMMUNITY COLLEGE","GU","public 2 year","1125","2490566.6600000001"
"3438300","34383","PACIFIC ISLANDS BIBLE COLLEGE","GU","private 4 year","195","617822"
"393500","3935","UNIVERSITY OF GUAM","GU","public 4 year","1440","3971225"
"160600","1606","BRIGHAM YOUNG UNIVERSITY - HAWAII","HI","private 4 year","628","1762935.99"
"160500","1605","CHAMINADE UNIVERSITY OF HONOLULU","HI","private 4 year","705","1701672"
"2055100","13615","HAWAII BUSINESS COLLEGE","HI","proprietary","274","678118.82999999996"
"525800","5258","HAWAII COMMUNITY COLLEGE","HI","public 2 year","693","1597396.46"
"2139500","14268","HAWAII INSTITUTE OF HAIR DESIGN","HI","proprietary","62","150749.38"
"727900","7279","HAWAII PACIFIC UNIVERSITY","HI","private 4 year","1164","2852208.0099999998"
"3649300","36493","HAWAII TECHNOLOGY INSTITUTE","HI","private 2 year","3","3987"
"777500","7775","HOLLYWOOD BEAUTY COLLEGE","HI","proprietary","35","97752.699999999997"
"161200","1612","HONOLULU COMMUNITY COLLEGE","HI","public 2 year","526","1006309.86"
"2321300","16431","INTERNATIONAL COLLEGE & GRADUATE SCHOOL","HI","private 4 year","5","5862"
"161300","1613","KAPIOLANI COMMUNITY COLLEGE","HI","public 2 year","802","1742043.79"
"161400","1614","KAUAI COMMUNITY COLLEGE","HI","public 2 year","174","386223.98999999999"
"454900","4549","LEEWARD COMMUNITY COLLEGE","HI","public 2 year","734","1463685.45"
"161500","1615","MAUI COMMUNITY COLLEGE","HI","public 4 year","653","1409419.6599999999"
"2100300","14464","MED-ASSIST SCHOOL OF HAWAII","HI","proprietary","97","207284.72"
"3020800","30208","NEW YORK TECHNICAL INSTITUTE OF HAWAII","HI","proprietary","20","63166"
"3017800","30178","TRAVEL INSTITUTE OF THE PACIFIC","HI","proprietary","230","582276"
"161100","1611","UNIVERSITY OF HAWAII AT HILO","HI","public 4 year","1221","3440275.4900000002"
"161000","1610","UNIVERSITY OF HAWAII AT MANOA","HI","public 4 year","2844","7514349.71"
"2107800","14315","UNIVERSITY OF HAWAII WEST OAHU","HI","public 4 year","187","415335.35999999999"
"1122000","10390","WINDWARD COMMUNITY COLLEGE","HI","public 2 year","462","960304.48999999999"
"3069100","30691","ALLEN COLLEGE","IA","private 4 year","86","222882"
"765600","13972","AMERICAN COLLEGE OF HAIRSTYLING-CEDAR RAPIDS","IA","proprietary","14","37592"
"765800","7658","AMERICAN COLLEGE OF HAIRSTYLING-DES MOINES","IA","proprietary","32","94005.75"
"396300","3963","AMERICAN INSTITUTE OF BUSINESS DBA AIB COLLEGE OF BUSINESS","IA","private 4 year","345","733147"
"188100","1881","ASHFORD UNIVERSITY","IA","proprietary","961","1813100.6200000001"
"2289000","16167","BILL HILLS COLLEGE OF COSMETOLOGY","IA","proprietary","1","2000"
"184600","1846","BRIAR CLIFF UNIVERSITY","IA","private 4 year","457","1144613"
"184700","1847","BUENA VISTA UNIVERSITY","IA","private 4 year","1177","2860650.8500000001"
"758800","7588","CAPRI COLLEGE","IA","proprietary","74","173242"
"771700","7717","CAPRI COLLEGE","IA","proprietary","118","292362"
"2090300","14390","CAPRI COLLEGE","IA","proprietary","113","283542"
"185000","1850","CENTRAL COLLEGE","IA","private 4 year","355","818202"
"185200","1852","CLARKE COLLEGE","IA","private 4 year","337","830428.40000000002"
"185400","1854","COE COLLEGE","IA","private 4 year","305","727237"
"794100","7941","COLLEGE OF HAIR DESIGN","IA","proprietary","67","187666"
"185600","1856","CORNELL COLLEGE","IA","private 4 year","253","614095"
"2572500","17304","DAVENPORT BARBER STYLING COLLEGE","IA","proprietary","19","53450"
"811600","16901","DAYTONS SCHOOL OF HAIR DESIGN","IA","proprietary","11","20600"
"712000","4589","DES MOINES AREA COMMUNITY COLLEGE","IA","public 2 year","4195","8619728.5899999999"
"185800","1858","DIVINE WORD COLLEGE","IA","private 4 year","37","120186.59"
"185900","1859","DORDT COLLEGE","IA","private 4 year","321","761730.20999999996"
"186000","1860","DRAKE UNIVERSITY","IA","private 4 year","501","1184615"
"407500","4075","EASTERN IOWA COMMUNITY COLLEGE DISTRICT","IA","public 2 year","2860","6241974.1699999999"
"186200","1862","ELLSWORTH COMMUNITY COLLEGE","IA","public 2 year","373","921671.31999999995"
"2328900","16487","EMMAUS BIBLE COLLEGE","IA","private 4 year","116","327588.71999999997"
"761100","7611","EQ SCHOOL OF HAIR DESIGN","IA","proprietary","76","187486"
"712100","7121","FAITH BAPTIST BIBLE COLLEGE & THEOLOGICAL SEMINARY","IA","private 4 year","126","289659.5"
"2262500","15973","FAUST INSTITUTE OF COSMETOLOGY","IA","proprietary","63","172382"
"186600","1866","GRACELAND UNIVERSITY","IA","private 4 year","529","1386145.9399999999"
"186700","1867","GRAND VIEW COLLEGE","IA","private 4 year","541","1333416"
"186800","1868","GRINNELL COLLEGE","IA","private 4 year","180","462886.34999999998"
"422000","4220","HAMILTON COLLEGE","IA","proprietary","5072","12349554.130000001"
"1206400","12064","HAMILTON TECHNICAL COLLEGE","IA","proprietary","272","708572"
"459500","4595","HAWKEYE COMMUNITY COLLEGE","IA","public 2 year","2192","4841207.7699999996"
"840300","8298","INDIAN HILLS COMMUNITY COLLEGE","IA","public 2 year","1872","4406480"
"186500","4597","IOWA CENTRAL COMMUNITY COLLEGE","IA","public 2 year","1369","3183427.4100000001"
"186400","1864","IOWA LAKES COMMUNITY COLLEGE","IA","public 2 year","1072","2565256.46"
"626700","6267","IOWA METHODIST MEDICAL CENTER SCHOOLS","IA","private 2 year","4","12325"
"826000","15139","IOWA SCHOOL OF BEAUTY","IA","proprietary","117","293664"
"2306900","16306","IOWA SCHOOL OF BEAUTY","IA","proprietary","54","145049"
"2330900","16513","IOWA SCHOOL OF BEAUTY","IA","proprietary","32","84092"
"3441300","34413","IOWA SCHOOL OF BEAUTY","IA","proprietary","54","148949"
"186900","1869","IOWA STATE UNIVERSITY OF SCIENCE & TECHNOLOGY","IA","public 4 year","4426","11038559"
"187100","1871","IOWA WESLEYAN COLLEGE","IA","private 4 year","401","950248.06999999995"
"459800","4598","IOWA WESTERN COMMUNITY COLLEGE - COUNCIL BLUFFS","IA","public 2 year","1679","3623319"
"458600","4586","KAPLAN UNIVERSITY","IA","proprietary","17883","34924006.149999999"
"407600","4076","KIRKWOOD COMMUNITY COLLEGE","IA","public 2 year","4550","10330637.98"
"765900","7659","LA' JAMES COLLEGE OF HAIRSTYLING","IA","proprietary","95","216004"
"842400","8424","LA' JAMES INTERNATIONAL COLLEGE","IA","proprietary","50","117699.49000000001"
"959300","9593","LA' JAMES INTERNATIONAL COLLEGE","IA","proprietary","67","150232.26999999999"
"2134500","15133","LA' JAMES INTERNATIONAL COLLEGE - DAVENPORT","IA","proprietary","40","88214.699999999997"
"2274100","16045","LA' JAMES INTERNATIONAL COLLEGE - DES MOINES","IA","proprietary","119","265726.32000000001"
"1300600","13006","LA'JAMES INTERNATIONAL COLLEGE","IA","proprietary","71","176334.09"
"187300","1873","LORAS COLLEGE","IA","private 4 year","340","797342.77000000002"
"187400","1874","LUTHER COLLEGE","IA","private 4 year","455","1062441"
"1111300","11113","MAHARISHI UNIVERSITY OF MANAGEMENT","IA","private 4 year","99","272439"
"187500","1875","MARSHALLTOWN COMMUNITY COLLEGE","IA","public 2 year","644","1510606.9299999999"
"627300","6273","MERCY COLLEGE OF HEALTH SCIENCES","IA","private 4 year","218","456198"
"187900","1879","MORNINGSIDE COLLEGE","IA","private 4 year","406","1023839.87"
"188000","1880","MOUNT MERCY COLLEGE","IA","private 4 year","380","882494"
"187700","1877","NORTH IOWA AREA COMMUNITY COLLEGE","IA","public 2 year","935","2035556"
"458700","4587","NORTHEAST IOWA COMMUNITY COLLEGE","IA","public 2 year","1699","3627688"
"460000","4600","NORTHWEST IOWA COMMUNITY COLLEGE","IA","public 2 year","251","584964"
"188300","1883","NORTHWESTERN COLLEGE","IA","private 4 year","345","829373"
"1230000","12300","PALMER COLLEGE OF CHIROPRACTIC","IA","private 4 year","66","149507"
"2160900","15245","PROFESSIONAL COSMETOLOGY INSTITUTE","IA","proprietary","79","180368"
"188700","1887","SIMPSON COLLEGE","IA","private 4 year","443","968078.65000000002"
"184800","4603","SOUTHEASTERN COMMUNITY COLLEGE","IA","public 2 year","1472","3444413.7400000002"
"185700","1857","SOUTHWESTERN COMMUNITY COLLEGE","IA","public 2 year","552","1236329.21"
"188900","1889","ST AMBROSE UNIVERSITY - MAIN CAMPUS","IA","private 4 year","685","1613786.74"
"729100","7291","ST. LUKE'S COLLEGE","IA","private 2 year","56","150052.69"
"3607400","36074","TOTAL LOOK SCHOOL OF COSMETOLOGY AND MASSAGE THERAPY","IA","proprietary","13","23354"
"189100","1891","UNIVERSITY OF DUBUQUE","IA","private 4 year","514","1355152"
"189200","1892","UNIVERSITY OF IOWA","IA","public 4 year","3362","7890783.3200000003"
"189000","1890","UNIVERSITY OF NORTHERN IOWA","IA","public 4 year","2569","6212947.7000000002"
"189300","1893","UPPER IOWA UNIVERSITY","IA","private 4 year","1745","3404875"
"2609200","26092","VATTEROTT COLLEGE","IA","proprietary","797","1979847"
"189400","1894","VENNARD COLLEGE","IA","private 4 year","41","104791.45"
"189500","1895","WALDORF COLLEGE","IA","private 4 year","210","499478"
"189600","1896","WARTBURG COLLEGE","IA","private 4 year","399","943332"
"731600","4590","WESTERN IOWA TECH COMMUNITY COLLEGE","IA","public 2 year","1650","3747292.75"
"190000","1900","WILLIAM PENN UNIVERSITY","IA","private 4 year","880","2105159"
"3098700","30987","ACADEMY OF COURT REPORTING","ID","proprietary","818","1987972"
"161700","1617","ALBERTSON COLLEGE OF IDAHO","ID","private 4 year","199","572167"
"2218000","15667","APOLLO COLLEGE","ID","proprietary","617","1577442"
"2234500","15783","BOISE BIBLE COLLEGE","ID","private 4 year","127","209508.01999999999"
"161600","1616","BOISE STATE UNIVERSITY","ID","public 4 year","6006","13629960"
"162500","1625","BRIGHAM YOUNG UNIVERSITY-IDAHO","ID","private 4 year","7284","19766508.899999999"
"2210700","15617","CAREER BEAUTY COLLEGE","ID","proprietary","63","146571"
"161900","1619","COLLEGE OF SOUTHERN IDAHO","ID","public 2 year","2537","5807247"
"3832400","38324","COSMETOLOGY SCHOOL OF ARTS & SCIENCES","ID","proprietary","40","111720.60000000001"
"1113300","11133","EASTERN IDAHO TECHNICAL COLLEGE","ID","public 2 year","454","998002.58999999997"
"2319800","16433","HEADMASTERS SCHOOL OF HAIR DESIGN","ID","proprietary","171","452322.84000000003"
"2349200","16668","HEADMASTERS SCHOOL OF HAIR DESIGN","ID","proprietary","58","189512.39999999999"
"162000","1620","IDAHO STATE UNIVERSITY","ID","public 4 year","5554","13935764.84"
"162100","1621","LEWIS-CLARK STATE COLLEGE","ID","public 4 year","1500","3830435"
"987300","9873","MR. JUAN'S COLLEGE OF HAIR DESIGN","ID","proprietary","52","151932.10000000001"
"2275800","16054","MR. LEON'S SCHOOL OF HAIR DESIGN","ID","proprietary","75","237047.48999999999"
"162300","1623","NORTH IDAHO COLLEGE","ID","public 2 year","1585","3606231"
"162400","1624","NORTHWEST NAZARENE UNIVERSITY -","ID","private 4 year","328","891589"
"2559500","17178","RAZZLE DAZZLE COLLEGE OF HAIR DESIGN","ID","proprietary","67","177261"
"2314000","16432","SCHOOL OF HAIRSTYLING (THE)","ID","proprietary","85","263500"
"2607100","26071","SCOT LEWIS SCHOOLS - PAUL MITCHELL PARTNER SCHOOL","ID","proprietary","114","279515.13"
"162600","1626","UNIVERSITY OF IDAHO","ID","public 4 year","3201","8735656"
"1073700","10737","ADVOCATE ILLINOIS MASONIC SCHOOL OF RADIOLOGIC TECHNOLOGY","IL","private 2 year","8","20500"
"832800","8328","ALVAREITA'S COLLEGE OF COSMETOLOGY","IL","proprietary","55","140168"
"2349400","16663","ALVAREITA'S COLLEGE OF COSMETOLOGY","IL","proprietary","20","49965"
"162800","1628","AMERICAN ACADEMY OF ART","IL","proprietary","144","340353"
"3721400","37214","AMERICAN CAREER COLLEGE OF HAIR DESIGN","IL","proprietary","46","98658"
"2179900","21799","ARGOSY UNIVERSITY","IL","proprietary","905","1763506.77"
"163300","1633","AUGUSTANA COLLEGE","IL","private 4 year","351","829908"
"163400","1634","AURORA UNIVERSITY","IL","private 4 year","578","1588985.05"
"2117400","13949","BECK AREA CAREER CENTER","IL","public 2 year","45","148561"
"2536700","17036","BELL MAR BEAUTY COLLEGE","IL","proprietary","94","223091"
"176700","1767","BENEDICTINE UNIVERSITY","IL","private 4 year","611","1486835"
"3448300","34483","BIR TRAINING CENTER","IL","proprietary","67","99550.960000000006"
"163800","1638","BLACK HAWK COLLEGE","IL","public 2 year","2388","4869654"
"163900","1639","BLACKBURN UNIVERSITY","IL","private 4 year","267","646547.18999999994"
"621400","6214","BLESSING HOSPITAL","IL","private 4 year","53","165283.10000000001"
"164100","1641","BRADLEY UNIVERSITY","IL","private 4 year","924","2287708"
"3099700","30997","CAINS BARBER COLLEGE","IL","proprietary","193","506662"
"3914300","39143","CALC, INSTITUTE OF TECHNOLOGY","IL","proprietary","72","83780"
"3078400","30784","CAMEO BEAUTY ACADEMY","IL","proprietary","81","187810.85000000001"
"893900","8939","CANNELLA SCHOOL OF HAIR DESIGN","IL","proprietary","104","243257"
"959500","9595","CANNELLA SCHOOL OF HAIR DESIGN","IL","proprietary","96","228787"
"2253000","15253","CANNELLA SCHOOL OF HAIR DESIGN","IL","proprietary","70","150847"
"2202600","15568","CANNELLA SCHOOL OF HAIR DESIGN","IL","proprietary","43","100659"
"2291200","16171","CANNELLA SCHOOL OF HAIR DESIGN","IL","proprietary","92","202230"
"2295500","16218","CANNELLA SCHOOL OF HAIR DESIGN","IL","proprietary","78","176215"
"2349500","16694","CANNELLA SCHOOL OF HAIR DESIGN","IL","proprietary","214","490528"
"1071000","16426","CAPITAL AREA CAREER CENTER","IL","public 2 year","135","298930"
"1308800","13088","CAPRI OAK FOREST BEAUTY COLLEGE","IL","proprietary","91","209002.89000000001"
"1308700","13087","CAPRI-GARFIELD RIDGE SCHOOL OF BEAUTY CULTURE","IL","proprietary","191","461412.73999999999"
